year,home_team,month,day,attend,day_of_week,opponent,temp,skies,day_night,cap,shirt,fireworks,bobblehead
2012,Milwaukee Brewers,JUN,18,32223,Monday,Toronto Blue Jays,90,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,JUN,19,36334,Tuesday,Toronto Blue Jays,94,Clear,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,JUN,20,33077,Wednesday,Toronto Blue Jays,89,Clear,Day,NO,NO,NO,NO
2012,Milwaukee Brewers,JUN,29,38030,Friday,Arizona Diamondbacks,86,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,JUN,30,41647,Saturday,Arizona Diamondbacks,87,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,JUL,1,38605,Sunday,Arizona Diamondbacks,82,Cloudy,Day,NO,NO,NO,YES
2012,Milwaukee Brewers,JUL,2,28674,Monday,Miami Marlins,89,Clear,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,JUL,3,33178,Tuesday,Miami Marlins,94,Cloudy,Day,NO,NO,NO,NO
2012,Milwaukee Brewers,JUL,4,31910,Wednesday,Miami Marlins,100,Clear,Day,NO,NO,NO,NO
2012,Milwaukee Brewers,JUL,5,27443,Thursday,Miami Marlins,101,Cloudy,Day,NO,NO,NO,NO
2012,Milwaukee Brewers,JUL,13,35025,Friday,Pittsburgh Pirates,83,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,JUL,14,42029,Saturday,Pittsburgh Pirates,87,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,JUL,15,35430,Sunday,Pittsburgh Pirates,85,Cloudy,Day,NO,NO,NO,NO
2012,Milwaukee Brewers,JUL,16,30128,Monday,St. Louis Cardinals,95,Clear,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,JUL,17,30491,Tuesday,St. Louis Cardinals,85,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,JUL,18,37753,Wednesday,St. Louis Cardinals,81,Cloudy,Day,NO,NO,NO,NO
2012,Milwaukee Brewers,JUL,26,33176,Thursday,Washington Nationals,77,Clear,Night,YES,NO,NO,NO
2012,Milwaukee Brewers,JUL,27,35858,Friday,Washington Nationals,74,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,JUL,28,41890,Saturday,Washington Nationals,76,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,JUL,29,44663,Sunday,Washington Nationals,81,Cloudy,Day,NO,NO,NO,YES
2012,Milwaukee Brewers,JUL,30,28131,Monday,Houston Astros,90,Clear,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,JUL,31,30011,Tuesday,Houston Astros,79,Clear,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,AUG,1,32217,Wednesday,Houston Astros,85,Cloudy,Day,NO,NO,NO,NO
2012,Milwaukee Brewers,AUG,6,31319,Monday,Cincinnati Reds,85,Clear,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,AUG,7,41213,Tuesday,Cincinnati Reds,84,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,AUG,8,33788,Wednesday,Cincinnati Reds,79,Cloudy,Day,NO,NO,NO,NO
2012,Milwaukee Brewers,AUG,16,30117,Thursday,Philadelphia Phillies,75,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,AUG,17,39163,Friday,Philadelphia Phillies,72,Clear,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,AUG,18,43386,Saturday,Philadelphia Phillies,73,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,AUG,19,42224,Sunday,Philadelphia Phillies,73,Cloudy,Day,NO,NO,NO,NO
2012,Milwaukee Brewers,AUG,20,28776,Monday,Chicago Cubs,75,Dome,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,AUG,21,29179,Tuesday,Chicago Cubs,76,Clear,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,AUG,22,30743,Wednesday,Chicago Cubs,78,Clear,Day,NO,NO,NO,NO
2012,Milwaukee Brewers,AUG,31,33877,Friday,Pittsburgh Pirates,77,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,SEP,1,32060,Saturday,Pittsburgh Pirates,71,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,SEP,2,32728,Sunday,Pittsburgh Pirates,76,Cloudy,Day,NO,NO,NO,NO
2012,Milwaukee Brewers,SEP,10,34395,Monday,Atlanta Braves,71,Clear,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,SEP,11,27382,Tuesday,Atlanta Braves,79,Clear,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,SEP,12,37847,Wednesday,Atlanta Braves,80,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,SEP,14,38216,Friday,New York Mets,70,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,SEP,15,38108,Saturday,New York Mets,74,Cloudy,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,SEP,16,38677,Sunday,New York Mets,73,Cloudy,Day,NO,NO,NO,YES
2012,Milwaukee Brewers,SEP,28,41716,Friday,Houston Astros,67,Dome,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,SEP,29,34294,Saturday,Houston Astros,70,Dome,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,SEP,30,38443,Sunday,Houston Astros,70,Dome,Day,NO,NO,NO,NO
2012,Milwaukee Brewers,OCT,1,30398,Monday,San Diego Padres,68,Dome,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,OCT,2,30714,Tuesday,San Diego Padres,70,Dome,Night,NO,NO,NO,NO
2012,Milwaukee Brewers,OCT,3,34451,Wednesday,San Diego Padres,68,Dome,Night,NO,NO,NO,NO
2012,New York Mets,APR,5,42080,Thursday,Atlanta Braves,53,Clear,Day,NO,NO,NO,NO
2012,New York Mets,APR,7,39526,Saturday,Atlanta Braves,55,Clear,Day,NO,NO,NO,NO
2012,New York Mets,APR,8,27855,Sunday,Atlanta Braves,59,Cloudy,Day,NO,NO,NO,NO
2012,New York Mets,APR,9,23970,Monday,Washington Nationals,61,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,APR,10,26927,Tuesday,Washington Nationals,56,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,APR,11,34614,Wednesday,Washington Nationals,53,Cloudy,Day,NO,NO,NO,NO
2012,New York Mets,APR,20,30544,Friday,San Francisco Giants,64,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,APR,21,33844,Saturday,San Francisco Giants,67,Clear,Day,NO,NO,NO,NO
2012,New York Mets,APR,23,23866,Monday,San Francisco Giants,49,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,APR,24,20192,Tuesday,Miami Marlins,55,Cloudy,Night,NO,YES,NO,NO
2012,New York Mets,APR,25,20623,Wednesday,Miami Marlins,57,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,APR,26,20660,Thursday,Miami Marlins,57,Cloudy,Day,NO,NO,NO,NO
2012,New York Mets,MAY,4,26995,Friday,Arizona Diamondbacks,71,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,MAY,5,30253,Saturday,Arizona Diamondbacks,61,Cloudy,Day,NO,NO,NO,YES
2012,New York Mets,MAY,6,29107,Sunday,Arizona Diamondbacks,62,Cloudy,Day,NO,NO,NO,NO
2012,New York Mets,MAY,14,20061,Monday,Milwaukee Brewers,66,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,MAY,15,22268,Tuesday,Milwaukee Brewers,64,Cloudy,Night,NO,YES,NO,NO
2012,New York Mets,MAY,16,22659,Wednesday,Cincinnati Reds,71,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,MAY,17,29943,Thursday,Cincinnati Reds,67,Clear,Day,NO,NO,NO,NO
2012,New York Mets,MAY,24,24109,Thursday,San Diego Padres,66,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,MAY,25,24498,Friday,San Diego Padres,71,Cloudy,Night,YES,NO,NO,NO
2012,New York Mets,MAY,26,28745,Saturday,San Diego Padres,85,Cloudy,Day,NO,NO,NO,YES
2012,New York Mets,MAY,27,28361,Sunday,San Diego Padres,76,Cloudy,Day,NO,NO,NO,NO
2012,New York Mets,MAY,28,32122,Monday,Philadelphia Phillies,85,Cloudy,Day,NO,NO,NO,NO
2012,New York Mets,MAY,29,25487,Tuesday,Philadelphia Phillies,83,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,MAY,30,30064,Wednesday,Philadelphia Phillies,76,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,JUN,1,27069,Friday,St. Louis Cardinals,66,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,JUN,2,27914,Saturday,St. Louis Cardinals,76,Cloudy,Day,YES,NO,NO,NO
2012,New York Mets,JUN,3,23559,Sunday,St. Louis Cardinals,69,Cloudy,Night,YES,NO,NO,NO
2012,New York Mets,JUN,4,25830,Monday,St. Louis Cardinals,59,Cloudy,Day,NO,NO,NO,NO
2012,New York Mets,JUN,15,34716,Friday,Cincinnati Reds,74,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,JUN,16,27988,Saturday,Cincinnati Reds,69,Cloudy,Night,NO,YES,NO,NO
2012,New York Mets,JUN,17,40134,Sunday,Cincinnati Reds,70,Cloudy,Day,NO,NO,NO,YES
2012,New York Mets,JUN,18,29014,Monday,Baltimore Orioles,66,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,JUN,19,32587,Tuesday,Baltimore Orioles,71,Cloudy,Night,NO,YES,NO,NO
2012,New York Mets,JUN,20,29855,Wednesday,Baltimore Orioles,94,Cloudy,Night,NO,YES,NO,NO
2012,New York Mets,JUN,22,40191,Friday,New York Yankees,71,Cloudy,Night,YES,NO,NO,NO
2012,New York Mets,JUN,23,42122,Saturday,New York Yankees,82,Cloudy,Night,YES,NO,NO,NO
2012,New York Mets,JUN,24,42364,Sunday,New York Yankees,77,Cloudy,Night,YES,NO,NO,NO
2012,New York Mets,JUL,3,42516,Tuesday,Philadelphia Phillies,84,Cloudy,Night,NO,NO,YES,NO
2012,New York Mets,JUL,4,28687,Wednesday,Philadelphia Phillies,86,Cloudy,Day,NO,NO,NO,NO
2012,New York Mets,JUL,5,28409,Thursday,Philadelphia Phillies,91,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,JUL,6,27956,Friday,Chicago Cubs,82,Clear,Night,NO,NO,NO,NO
2012,New York Mets,JUL,7,26096,Saturday,Chicago Cubs,94,Cloudy,Day,NO,NO,NO,NO
2012,New York Mets,JUL,8,25920,Sunday,Chicago Cubs,89,Cloudy,Day,NO,NO,NO,NO
2012,New York Mets,JUL,20,30806,Friday,Los Angeles Dodgers,64,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,JUL,21,33503,Saturday,Los Angeles Dodgers,76,Clear,Day,NO,NO,NO,YES
2012,New York Mets,JUL,22,31184,Sunday,Los Angeles Dodgers,81,Cloudy,Day,NO,YES,NO,NO
2012,New York Mets,JUL,23,26735,Monday,Washington Nationals,80,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,JUL,24,36236,Tuesday,Washington Nationals,90,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,JUL,25,35517,Wednesday,Washington Nationals,80,Clear,Day,NO,NO,NO,NO
2012,New York Mets,AUG,7,28968,Tuesday,Miami Marlins,78,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,AUG,8,26193,Wednesday,Miami Marlins,79,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,AUG,9,28985,Thursday,Miami Marlins,89,Clear,Day,NO,NO,NO,NO
2012,New York Mets,AUG,10,25101,Friday,Atlanta Braves,80,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,AUG,11,30388,Saturday,Atlanta Braves,84,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,AUG,12,24891,Sunday,Atlanta Braves,83,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,AUG,20,23833,Monday,Colorado Rockies,75,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,AUG,21,27633,Tuesday,Colorado Rockies,77,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,AUG,22,22204,Wednesday,Colorado Rockies,78,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,AUG,23,22544,Thursday,Colorado Rockies,84,Cloudy,Day,NO,NO,NO,NO
2012,New York Mets,AUG,24,25513,Friday,Houston Astros,83,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,AUG,25,29906,Saturday,Houston Astros,82,Cloudy,Day,NO,NO,NO,YES
2012,New York Mets,AUG,26,25071,Sunday,Houston Astros,79,Clear,Day,NO,NO,NO,NO
2012,New York Mets,SEP,7,24071,Friday,Atlanta Braves,81,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,SEP,8,25603,Saturday,Atlanta Braves,83,Cloudy,Day,NO,NO,NO,NO
2012,New York Mets,SEP,9,23161,Sunday,Atlanta Braves,75,Clear,Day,NO,NO,NO,NO
2012,New York Mets,SEP,10,21923,Monday,Washington Nationals,69,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,SEP,11,22596,Tuesday,Washington Nationals,72,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,SEP,12,21205,Wednesday,Washington Nationals,71,Clear,Night,NO,NO,NO,NO
2012,New York Mets,SEP,17,20527,Monday,Philadelphia Phillies,71,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,SEP,19,21741,Wednesday,Philadelphia Phillies,68,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,SEP,20,20010,Thursday,Philadelphia Phillies,66,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,SEP,21,25446,Friday,Miami Marlins,68,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,SEP,22,30332,Saturday,Miami Marlins,74,Cloudy,Day,NO,NO,NO,NO
2012,New York Mets,SEP,23,26923,Sunday,Miami Marlins,68,Cloudy,Day,NO,NO,NO,NO
2012,New York Mets,SEP,24,22072,Monday,Pittsburgh Pirates,64,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,SEP,25,25286,Tuesday,Pittsburgh Pirates,69,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,SEP,26,22890,Wednesday,Pittsburgh Pirates,72,Cloudy,Night,NO,NO,NO,NO
2012,New York Mets,SEP,27,31506,Thursday,Pittsburgh Pirates,76,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,APR,9,45574,Monday,Miami Marlins,62,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,APR,11,45359,Wednesday,Miami Marlins,49,Cloudy,Night,NO,YES,NO,NO
2012,Philadelphia Phillies,APR,12,44751,Thursday,Miami Marlins,56,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,APR,13,45429,Friday,New York Mets,61,Clear,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,APR,14,45750,Saturday,New York Mets,71,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,APR,15,45829,Sunday,New York Mets,75,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,APR,27,45261,Friday,Chicago Cubs,53,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,APR,28,45196,Saturday,Chicago Cubs,53,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,APR,29,45550,Sunday,Chicago Cubs,62,Clear,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,APR,30,45397,Monday,Chicago Cubs,57,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,MAY,7,44365,Monday,New York Mets,61,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,MAY,8,43821,Tuesday,New York Mets,66,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,MAY,9,43840,Wednesday,New York Mets,72,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,MAY,11,44056,Friday,San Diego Padres,71,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,MAY,12,45542,Saturday,San Diego Padres,76,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,MAY,13,45442,Sunday,San Diego Padres,79,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,MAY,14,43824,Monday,Houston Astros,68,Cloudy,Night,YES,NO,NO,NO
2012,Philadelphia Phillies,MAY,15,43781,Tuesday,Houston Astros,68,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,MAY,18,45205,Friday,Boston Red Sox,70,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,MAY,19,45656,Saturday,Boston Red Sox,78,Clear,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,MAY,20,45586,Sunday,Boston Red Sox,79,Clear,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,MAY,21,43787,Monday,Washington Nationals,63,Rainy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,MAY,22,45569,Tuesday,Washington Nationals,73,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,MAY,23,43926,Wednesday,Washington Nationals,74,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,JUN,1,44497,Friday,Miami Marlins,71,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,JUN,2,45509,Saturday,Miami Marlins,72,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,JUN,3,45356,Sunday,Miami Marlins,76,Cloudy,Day,YES,NO,NO,NO
2012,Philadelphia Phillies,JUN,4,45572,Monday,Los Angeles Dodgers,62,Rainy,Night,NO,NO,NO,YES
2012,Philadelphia Phillies,JUN,5,43989,Tuesday,Los Angeles Dodgers,66,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,JUN,6,44216,Wednesday,Los Angeles Dodgers,72,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,JUN,7,44096,Thursday,Los Angeles Dodgers,77,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,JUN,19,44329,Tuesday,Colorado Rockies,81,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,JUN,20,43729,Wednesday,Colorado Rockies,95,Clear,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,JUN,21,43805,Thursday,Colorado Rockies,95,Clear,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,JUN,23,44878,Saturday,Tampa Bay Rays,86,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,JUN,24,44785,Sunday,Tampa Bay Rays,85,Cloudy,Day,NO,YES,NO,NO
2012,Philadelphia Phillies,JUN,24,44088,Sunday,Tampa Bay Rays,86,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,JUN,25,44721,Monday,Pittsburgh Pirates,79,Cloudy,Night,NO,NO,YES,NO
2012,Philadelphia Phillies,JUN,26,45096,Tuesday,Pittsburgh Pirates,77,Cloudy,Night,NO,NO,YES,NO
2012,Philadelphia Phillies,JUN,27,44057,Wednesday,Pittsburgh Pirates,83,Clear,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,JUN,28,44521,Thursday,Pittsburgh Pirates,90,Clear,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,JUL,6,44441,Friday,Atlanta Braves,94,Clear,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,JUL,7,44797,Saturday,Atlanta Braves,91,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,JUL,8,43881,Sunday,Atlanta Braves,87,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,JUL,20,44205,Friday,San Francisco Giants,66,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,JUL,21,45989,Saturday,San Francisco Giants,79,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,JUL,22,44551,Sunday,San Francisco Giants,80,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,JUL,23,43717,Monday,Milwaukee Brewers,77,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,JUL,24,43745,Tuesday,Milwaukee Brewers,93,Clear,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,JUL,25,44715,Wednesday,Milwaukee Brewers,80,Clear,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,3,43766,Friday,Arizona Diamondbacks,79,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,4,43762,Saturday,Arizona Diamondbacks,85,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,5,43741,Sunday,Arizona Diamondbacks,94,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,6,41665,Monday,Atlanta Braves,86,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,7,42660,Tuesday,Atlanta Braves,84,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,8,41501,Wednesday,Atlanta Braves,85,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,10,43122,Friday,St. Louis Cardinals,82,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,11,44233,Saturday,St. Louis Cardinals,79,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,12,42877,Sunday,St. Louis Cardinals,83,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,20,44341,Monday,Cincinnati Reds,77,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,21,45091,Tuesday,Cincinnati Reds,79,Cloudy,Night,NO,NO,NO,YES
2012,Philadelphia Phillies,AUG,22,41794,Wednesday,Cincinnati Reds,83,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,23,41972,Thursday,Cincinnati Reds,80,Clear,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,24,42096,Friday,Washington Nationals,84,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,25,44256,Saturday,Washington Nationals,78,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,26,44653,Sunday,Washington Nationals,81,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,28,41227,Tuesday,New York Mets,83,Clear,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,29,42882,Wednesday,New York Mets,81,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,AUG,30,43141,Thursday,New York Mets,82,Clear,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,SEP,7,42028,Friday,Colorado Rockies,83,Cloudy,Night,YES,NO,NO,NO
2012,Philadelphia Phillies,SEP,9,41813,Sunday,Colorado Rockies,76,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,SEP,9,40394,Sunday,Colorado Rockies,77,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,SEP,10,41505,Monday,Miami Marlins,71,Clear,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,SEP,11,42028,Tuesday,Miami Marlins,73,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,SEP,12,42178,Wednesday,Miami Marlins,80,Clear,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,SEP,21,44052,Friday,Atlanta Braves,76,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,SEP,22,45377,Saturday,Atlanta Braves,83,Cloudy,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,SEP,23,43968,Sunday,Atlanta Braves,67,Clear,Day,NO,NO,NO,NO
2012,Philadelphia Phillies,SEP,25,42304,Tuesday,Washington Nationals,71,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,SEP,26,41440,Wednesday,Washington Nationals,75,Cloudy,Night,NO,NO,NO,NO
2012,Philadelphia Phillies,SEP,27,44070,Thursday,Washington Nationals,75,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,APR,5,39585,Thursday,Philadelphia Phillies,52,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,APR,7,38885,Saturday,Philadelphia Phillies,58,Clear,Night,NO,NO,YES,NO
2012,Pittsburgh Pirates,APR,8,19856,Sunday,Philadelphia Phillies,58,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,APR,20,23509,Friday,St. Louis Cardinals,78,Cloudy,Night,NO,YES,NO,NO
2012,Pittsburgh Pirates,APR,21,25218,Saturday,St. Louis Cardinals,45,Rainy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,APR,22,30437,Sunday,St. Louis Cardinals,44,Cloudy,Day,YES,NO,NO,NO
2012,Pittsburgh Pirates,APR,24,10484,Tuesday,Colorado Rockies,55,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,APR,25,15218,Wednesday,Colorado Rockies,64,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,MAY,4,20445,Friday,Cincinnati Reds,79,Cloudy,Night,NO,YES,NO,NO
2012,Pittsburgh Pirates,MAY,5,33019,Saturday,Cincinnati Reds,77,Cloudy,Night,NO,NO,YES,NO
2012,Pittsburgh Pirates,MAY,6,20042,Sunday,Cincinnati Reds,77,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,MAY,8,10323,Tuesday,Washington Nationals,70,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,MAY,9,11478,Wednesday,Washington Nationals,63,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,MAY,10,15381,Thursday,Washington Nationals,60,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,MAY,11,19878,Friday,Houston Astros,70,Clear,Night,NO,YES,NO,NO
2012,Pittsburgh Pirates,MAY,12,34187,Saturday,Houston Astros,72,Cloudy,Night,NO,NO,NO,YES
2012,Pittsburgh Pirates,MAY,13,27517,Sunday,Houston Astros,62,Rainy,Day,NO,YES,NO,NO
2012,Pittsburgh Pirates,MAY,21,14556,Monday,New York Mets,76,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,MAY,22,15794,Tuesday,New York Mets,75,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,MAY,23,25731,Wednesday,New York Mets,73,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,MAY,25,29914,Friday,Chicago Cubs,86,Clear,Night,NO,YES,NO,NO
2012,Pittsburgh Pirates,MAY,26,38132,Saturday,Chicago Cubs,85,Cloudy,Night,NO,NO,YES,NO
2012,Pittsburgh Pirates,MAY,27,27486,Sunday,Chicago Cubs,88,Cloudy,Day,NO,YES,NO,NO
2012,Pittsburgh Pirates,MAY,28,14792,Monday,Cincinnati Reds,87,Cloudy,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,MAY,29,12077,Tuesday,Cincinnati Reds,70,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,MAY,30,16782,Wednesday,Cincinnati Reds,80,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUN,8,36069,Friday,Kansas City Royals,80,Cloudy,Night,NO,YES,NO,NO
2012,Pittsburgh Pirates,JUN,9,39312,Saturday,Kansas City Royals,84,Cloudy,Night,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUN,10,25752,Sunday,Kansas City Royals,85,Clear,Day,NO,NO,NO,NO
2012,Pittsburgh Pirates,JUN,19,19936,Tuesday,Minnesota Twins,89,Cloudy,Night,NO,NO,NO,NO
