"","test_group","tot_sls","female","married","children","NumChildren","Population_K","HouseHolds","HHAveSize","pop_0_25","pop_26_45","pop_46_65","pop_65_plus","HHIncomeMed","WhtCollarOcc","cust_age","em_y","cluster"
"10923",1,164.38,0,0,0,0,828,347,2.4,31,30,23,15,65105,57,67,0,1
"10924",1,73.37,1,1,0,0,629,285,2.2,32,30,22,15,74090,21,54,0,1
"10925",1,51.53,0,1,0,0,584,258,2.3,32,30,22,15,84215,42,60,0,2
"10927",1,190.81,1,0,1,1,689,294,2.3,32,29,22,15,58377,14,56,0,4
"10928",1,41.58,0,0,0,4,646,278,2.3,31,30,23,15,50620,25,45,0,4
"10929",1,13.79,1,0,1,3,527,210,2.5,31,30,23,15,58730,23,62,0,4
"10932",1,4.78,0,0,1,1,506,211,2.4,32,30,22,14,70884,50,61,0,1
"10936",1,44.52,1,0,0,0,705,300,2.4,32,30,23,14,87109,31,70,0,2
"10937",1,130.62,0,0,0,0,564,232,2.4,31,30,23,14,62565,28,62,0,1
"10938",1,16.23,1,0,0,0,568,247,2.3,32,29,23,14,78849,32,84,0,2
"10942",1,20.4,1,0,1,2,824,373,2.2,31,30,23,15,86857,36,46,0,2
"10945",1,71.41,0,1,1,2,473,194,2.4,31,29,23,15,85481,43,70,0,2
"10948",1,94.73,0,0,1,2,391,174,2.2,32,30,23,14,74506,49,91,0,1
"10949",1,15.58,1,0,0,0,910,385,2.4,31,30,23,14,69581,39,57,0,1
"10951",1,71.95,0,0,1,1,403,165,2.4,31,29,23,15,62762,23,64,0,1
"10952",1,86.82,0,1,1,3,882,370,2.4,31,29,23,15,48007,28,36,0,4
"10957",1,54.97,0,1,1,4,479,210,2.3,31,29,23,15,61819,28,71,0,1
"10960",1,62.91,1,0,0,0,913,393,2.3,32,29,22,14,25175,46,80,0,3
"10961",1,95.08,1,0,0,0,688,299,2.3,32,29,23,15,49127,24,51,0,4
"10962",1,16.82,0,1,0,0,764,323,2.4,32,29,23,15,52080,37,51,0,4
"10963",1,71.52,0,0,0,0,790,347,2.3,32,29,22,15,69261,42,55,0,1
"10965",1,51.86,1,0,1,3,608,264,2.3,32,29,22,15,56456,38,62,0,4
"10966",1,84.39,0,0,1,3,393,170,2.3,32,29,23,15,87748,34,66,0,2
"10967",1,34.47,0,0,0,0,356,149,2.4,32,29,23,15,67974,49,51,0,1
"10974",1,32.48,0,0,0,0,458,201,2.3,32,30,22,15,50616,35,52,0,4
"10975",1,43.98,0,0,1,1,666,283,2.4,32,30,22,14,57712,35,49,0,4
"10977",1,3.66,0,0,0,0,393,165,2.4,32,29,23,14,37863,44,40,0,3
"10979",1,72.37,0,0,1,1,797,333,2.4,32,29,22,15,71458,29,81,0,1
"10982",1,26.27,1,0,1,7,401,165,2.4,32,29,22,15,50093,26,55,0,4
"10984",1,48.33,1,0,1,1,782,317,2.5,31,30,23,15,51696,43,62,0,4
"10987",1,52.81,0,0,0,0,697,295,2.4,32,29,23,15,68009,35,61,0,1
"10991",1,76.52,1,1,1,2,759,319,2.4,32,29,23,15,57029,53,57,0,4
"10993",1,99.29,1,0,0,0,669,291,2.3,32,30,22,15,58426,32,66,0,4
"10995",1,75.19,0,1,1,2,781,327,2.4,32,30,23,14,45829,18,59,0,3
"10996",1,43.03,0,1,1,1,570,243,2.3,31,29,23,15,48491,35,57,0,4
"10997",1,34.63,0,1,1,1,482,197,2.4,32,30,22,15,84372,43,46,0,2
"10998",1,25.37,1,1,1,2,539,233,2.3,32,29,22,15,83719,42,59,0,2
"10999",1,133.75,1,0,1,2,412,169,2.4,32,29,23,15,44427,50,50,0,3
"11001",1,73.22,1,0,0,0,615,264,2.3,32,30,23,14,42209,29,67,0,3
"11006",1,42.14,1,0,1,1,559,245,2.3,32,30,23,14,69632,28,77,0,1
"11009",1,76.25,1,0,0,0,827,361,2.3,32,30,23,14,72194,55,48,0,1
"11010",1,29.57,0,0,0,0,518,226,2.3,31,30,23,14,45743,29,71,0,3
"11011",1,15.45,0,1,1,2,620,267,2.3,31,30,22,15,74965,35,64,0,2
"11017",1,41.02,1,0,0,0,732,315,2.3,31,30,22,15,50569,55,51,0,4
"11018",1,10.14,1,1,0,0,541,233,2.3,32,30,22,15,62391,31,50,0,1
"11022",1,82.4,0,0,0,0,603,260,2.3,32,30,22,15,36674,31,52,0,3
"11024",1,40.4,0,0,1,3,520,210,2.5,32,29,23,15,84425,22,48,0,2
"11025",1,55.67,0,1,0,0,477,211,2.3,32,29,23,15,64646,49,52,0,1
"11026",1,22.92,1,0,0,0,492,209,2.4,31,30,23,14,39431,34,43,0,3
"11028",1,16.84,0,0,0,0,816,354,2.3,32,29,23,15,37108,39,60,0,3
"11029",1,32.67,0,0,1,1,956,403,2.4,31,30,23,15,72238,51,60,0,1
"11031",1,165.86,1,0,0,0,439,184,2.4,32,29,22,15,61824,23,47,0,1
"11035",1,87.91,1,1,1,1,540,216,2.5,31,30,23,15,67640,39,50,0,1
"11037",1,5.07,1,0,0,0,754,321,2.3,32,29,23,15,56458,26,53,0,4
"11040",1,43.24,1,1,1,3,756,319,2.4,32,30,22,15,61322,24,83,0,1
"11042",1,7.9,0,1,1,1,529,231,2.3,32,29,23,14,42653,26,60,0,3
"11044",1,26.03,1,1,1,3,489,219,2.2,32,30,23,14,70303,39,58,0,1
"11048",1,4.8,1,0,1,2,872,398,2.2,31,29,23,15,55905,51,60,0,4
"11049",1,87.7,0,0,0,0,731,314,2.3,32,30,22,15,76060,39,65,0,2
"11050",1,63.23,1,0,1,1,944,383,2.5,32,29,22,15,53325,35,41,0,4
"11051",1,5.91,1,0,1,1,748,321,2.3,31,30,23,15,63404,22,78,0,1
"11053",1,16.12,0,1,0,2,916,382,2.4,32,30,22,15,47959,45,46,0,4
"11058",1,54.6,1,0,0,0,520,210,2.5,32,29,23,15,84425,22,55,0,2
"11060",1,3.15,0,1,1,2,927,403,2.3,32,30,22,15,54039,32,63,0,4
"11064",1,9.6,1,0,1,2,496,208,2.4,32,30,22,15,85483,46,76,0,2
"11069",1,151.45,1,1,1,1,594,265,2.2,32,29,23,14,83482,27,49,0,2
"11075",1,38,1,0,1,2,473,199,2.4,32,30,22,15,57550,42,44,0,4
"11080",1,67.35,0,0,1,2,628,266,2.4,31,30,22,15,40892,35,54,0,3
"11085",1,169.93,1,0,1,1,769,329,2.3,32,30,23,14,40979,45,52,0,3
"11086",1,104.03,0,1,1,3,771,325,2.4,31,30,23,15,51013,26,44,0,4
"11087",1,4.45,0,1,1,4,674,293,2.3,32,29,22,15,53958,57,61,0,4
"11088",1,190.64,1,0,0,0,543,248,2.2,32,30,22,14,57713,29,55,0,4
"11090",1,101.23,1,1,1,2,670,262,2.6,31,29,23,15,69185,29,68,0,1
"11094",1,75.84,1,0,1,1,685,286,2.4,32,29,22,15,64089,26,45,0,1
"11096",1,32.42,1,1,1,3,619,258,2.4,32,30,23,14,67971,34,71,0,1
"11098",1,65.81,0,0,0,0,720,294,2.4,32,29,23,15,69155,27,57,0,1
"11099",1,48.67,0,0,1,1,436,190,2.3,31,30,23,14,61881,39,47,0,1
"11100",1,61.82,1,0,0,0,525,217,2.4,32,30,22,15,55534,39,46,0,4
"11103",1,98.53,1,1,1,1,597,253,2.4,32,29,23,15,51142,31,52,0,4
"11104",1,6.06,0,1,1,1,623,266,2.3,32,29,23,14,51100,20,55,0,4
"11105",1,87.02,1,1,0,0,420,187,2.2,32,30,23,14,59420,50,69,0,4
"11106",1,120.95,1,0,1,4,712,309,2.3,31,30,22,15,70707,25,51,0,1
"11109",1,66.66,0,0,0,0,550,243,2.3,31,30,23,15,42334,28,46,0,3
"11111",1,49.42,1,0,1,4,506,213,2.4,32,30,23,14,41065,28,88,0,3
"11112",1,176.15,0,0,0,0,560,226,2.5,31,30,22,15,67637,35,50,0,1
"11113",1,38.38,0,0,1,7,356,149,2.4,32,29,23,15,67974,49,41,0,1
"11114",1,57.46,0,1,0,0,517,221,2.3,32,30,22,15,39310,40,35,0,3
"11116",1,48.13,1,0,0,0,913,393,2.3,32,29,22,14,25175,46,80,0,3
"11117",1,66.95,0,1,1,1,514,205,2.5,31,30,23,15,39829,41,45,0,3
"11119",1,36.87,0,0,0,0,788,334,2.4,32,30,22,14,58612,40,80,0,4
"11120",1,54.37,0,0,0,0,484,201,2.4,32,29,23,14,54449,33,49,0,4
"11125",1,171.15,1,0,1,2,539,233,2.3,32,29,22,15,83719,42,68,0,2
"11126",1,77.78,0,1,1,2,657,272,2.4,32,29,23,14,64565,24,60,0,1
"11132",1,17.54,1,0,0,0,461,202,2.3,32,30,22,15,51045,33,57,0,4
"11134",1,18.48,0,0,1,3,645,287,2.2,31,29,23,15,77121,44,57,0,2
"11138",1,126.92,1,0,0,0,860,357,2.4,32,30,23,15,49765,42,64,0,4
"11139",1,29.86,1,0,0,0,901,368,2.4,32,29,23,15,51733,46,52,0,4
"11140",1,88.68,0,0,1,7,851,347,2.5,32,30,22,15,70655,14,50,0,1
"11143",1,110.24,1,0,0,0,681,296,2.3,32,29,23,15,50903,32,54,0,4
"11144",1,161.81,0,1,1,1,570,243,2.3,31,29,23,15,48491,35,57,0,4
"11145",1,73.82,0,1,1,2,927,403,2.3,32,30,22,15,54039,32,63,0,4
"11150",1,69.63,1,0,0,0,624,278,2.2,31,30,23,14,83782,39,61,0,2
"11151",1,9.13,0,0,1,2,668,278,2.4,32,30,22,14,80800,25,62,0,2
"11155",1,19.34,1,1,1,1,503,221,2.3,31,30,23,15,55777,17,54,0,4
"11160",1,65.79,1,0,0,0,884,369,2.4,31,29,23,15,39919,31,82,0,3
"11161",1,13.14,0,0,1,1,728,310,2.3,32,29,23,14,75024,49,46,0,2
"11162",1,81.05,1,1,1,5,612,257,2.4,31,30,23,15,61968,42,60,0,1
"11164",1,15.84,1,0,1,1,601,254,2.4,31,29,23,15,36554,40,41,0,3
"11165",1,127.67,1,1,0,0,649,270,2.4,32,29,23,14,56900,35,59,0,4
"11166",1,69.86,0,0,0,0,516,225,2.3,32,29,22,15,28332,33,53,0,3
"11168",1,51.49,0,1,0,0,872,357,2.4,31,30,23,14,62766,23,60,0,1
"11169",1,48.1,0,0,0,0,834,361,2.3,32,30,22,15,67118,39,64,0,1
"11171",1,48.92,1,0,1,3,697,289,2.4,32,30,22,15,51533,32,66,0,4
"11173",1,84.89,0,0,0,0,977,423,2.3,32,29,23,14,55833,25,57,0,4
"11174",1,9.39,1,0,0,0,620,264,2.3,32,29,22,15,61783,38,54,0,1
"11175",1,60.12,1,1,1,1,708,306,2.3,31,30,22,15,56091,28,33,0,4
"11177",1,55.67,0,1,1,1,728,321,2.3,31,30,22,15,45489,36,57,0,3
"11184",1,1.44,1,1,1,3,802,357,2.2,31,29,23,15,67584,27,47,0,1
"11187",1,44.46,0,1,1,1,393,170,2.3,32,29,23,15,87748,34,54,0,2
"11189",1,15.83,0,1,1,1,789,344,2.3,32,29,22,15,69164,48,75,0,1
"11190",1,43.33,0,0,0,0,545,232,2.3,32,29,23,14,75543,29,48,0,2
"11191",1,65.05,0,1,0,0,517,221,2.3,32,30,22,15,39310,40,35,0,3
"11194",1,52.55,0,0,1,4,728,310,2.3,32,29,23,14,75024,49,44,0,2
"11197",1,30.99,1,0,1,1,393,170,2.3,32,29,23,15,87748,34,66,0,2
"11198",1,76.35,1,0,1,2,516,224,2.3,32,29,23,14,78783,28,56,0,2
"11201",1,171.04,1,0,1,1,613,265,2.3,32,30,23,14,67082,36,48,0,1
"11203",1,64.81,0,0,0,0,618,271,2.3,32,30,22,14,79371,37,55,0,2
"11206",1,20.67,0,1,1,1,837,353,2.4,31,30,23,14,52029,32,59,0,4
"11209",1,185.67,0,1,0,0,837,369,2.3,32,30,23,15,31872,34,35,0,3
"11211",1,82.32,1,0,0,0,787,357,2.2,32,30,23,14,75004,28,56,0,2
"11213",1,16.13,0,0,0,0,804,349,2.3,31,30,23,14,55623,36,56,0,4
"11214",1,19.75,1,1,1,1,504,222,2.3,32,29,23,14,62017,35,43,0,1
"11217",1,10.05,1,0,0,0,543,248,2.2,32,30,22,14,57713,29,55,0,4
"11218",1,1.09,0,0,0,1,393,170,2.3,32,29,23,15,87748,34,46,0,2
"11219",1,62.99,1,0,0,4,504,224,2.3,31,29,23,15,65729,25,47,0,1
"11221",1,29.68,1,0,0,0,725,324,2.2,31,30,22,14,45062,34,70,0,3
"11223",1,73.38,1,0,0,0,737,311,2.4,31,30,23,15,48000,25,60,0,4
"11227",1,41.3,0,0,0,0,586,235,2.5,32,29,23,14,47999,30,67,0,4
"11229",1,77.88,1,0,0,0,460,201,2.3,32,29,23,14,62584,49,66,0,1
"11230",1,85.74,1,1,1,2,593,257,2.3,31,30,22,14,34023,19,54,0,3
"11232",1,140.87,0,1,1,1,570,243,2.3,31,29,23,15,48491,35,57,0,4
"11234",1,27.3,0,0,0,0,582,255,2.3,32,30,23,14,58570,53,55,0,4
"11235",1,13.56,0,0,0,0,592,248,2.4,32,30,22,14,63835,14,64,0,1
"11236",1,89.19,0,0,0,0,628,267,2.4,31,30,23,15,53330,43,54,0,4
"11238",1,191.86,0,0,1,2,618,274,2.3,32,30,22,15,57617,25,57,0,4
"11241",1,7.99,0,1,1,1,632,279,2.3,31,30,23,15,53807,46,54,0,4
"11243",1,19.69,0,0,1,1,712,295,2.4,31,30,23,15,64647,34,54,0,1
"11244",1,9.88,0,1,0,0,924,401,2.3,32,29,23,15,49500,35,52,0,4
"11245",1,11.5,0,0,0,0,364,154,2.4,32,29,22,15,73597,30,57,0,1
"11249",1,57.26,1,0,1,1,564,240,2.4,31,30,23,15,60541,25,55,0,4
"11251",1,67.29,0,1,1,1,790,343,2.3,32,29,23,15,73182,32,53,0,1
"11252",1,41.22,1,0,0,0,764,321,2.4,32,30,22,15,51306,32,59,0,4
"11253",1,63.92,1,0,0,0,589,263,2.2,32,30,23,15,64691,28,71,0,1
"11254",1,69.15,0,0,0,0,856,352,2.4,31,30,23,15,77085,34,46,0,2
"11255",1,6.48,1,0,0,1,785,313,2.5,31,30,23,15,38498,48,31,0,3
"11256",1,79.6,1,0,0,0,702,302,2.3,31,30,23,15,38532,36,37,0,3
"11257",1,87.44,0,0,0,3,440,182,2.4,31,30,22,14,52817,28,45,0,4
"11259",1,99.35,1,1,1,1,624,278,2.2,31,30,23,14,83782,39,60,0,2
"11262",1,25.29,1,0,0,0,708,307,2.3,32,29,23,15,70023,30,52,0,1
"11263",1,84.95,0,0,0,0,559,239,2.3,32,29,22,14,73321,31,45,0,1
"11264",1,92.16,1,1,0,0,759,320,2.4,32,29,23,15,16113,34,47,0,3
"11265",1,26.02,1,1,0,0,604,255,2.4,31,29,23,15,77515,31,48,0,2
"11273",1,64.83,1,0,0,3,667,284,2.3,32,30,22,15,35004,35,41,0,3
"11274",1,18.87,0,0,1,3,675,280,2.4,32,30,23,15,48298,27,41,0,4
"11275",1,66.1,1,0,1,3,740,312,2.4,31,30,23,15,66695,37,79,0,1
"11276",1,68.23,0,0,0,0,560,244,2.3,32,29,23,15,60529,37,71,0,4
"11278",1,93.61,0,1,1,3,705,300,2.4,32,30,23,14,87109,31,34,0,2
"11279",1,75.39,1,0,0,0,564,231,2.4,32,30,22,15,51019,22,62,0,4
"11280",1,69.49,1,0,1,7,770,309,2.5,31,30,23,15,71134,35,78,0,1
"11281",1,46.07,1,0,1,2,508,218,2.3,32,30,22,14,64976,39,95,0,1
"11284",1,53.18,1,1,1,3,721,314,2.3,31,30,22,15,65317,17,68,0,1
"11286",1,70.56,0,0,1,3,489,215,2.3,32,29,23,14,58368,31,76,0,4
"11293",1,79.79,1,0,0,0,678,291,2.3,32,30,22,14,61749,40,55,0,1
"11296",1,32.58,1,1,1,5,602,246,2.4,32,29,23,15,71758,24,49,0,1
"11297",1,72.88,1,1,0,0,653,278,2.3,32,29,22,15,33871,40,54,0,3
"11298",1,98.17,1,0,1,1,793,337,2.4,31,30,23,15,60010,36,59,0,4
"11303",1,98.99,1,0,1,1,663,284,2.3,32,29,23,15,58672,30,54,0,4
"11304",1,55.86,1,1,1,1,774,337,2.3,32,30,22,15,63319,51,55,0,1
"11309",1,77.25,1,0,0,0,712,297,2.4,32,29,23,15,42022,32,60,0,3
"11310",1,43.28,0,0,1,2,668,278,2.4,32,30,22,14,80800,25,62,0,2
"11311",1,99.92,1,0,0,0,516,227,2.3,31,30,23,15,68010,43,50,0,1
"11312",1,43.44,1,1,1,2,688,291,2.4,32,29,23,14,57122,37,69,0,4
"11316",1,51.27,0,0,1,2,619,265,2.3,32,29,23,15,50847,23,65,0,4
"11317",1,110.3,1,0,0,0,754,339,2.2,32,29,23,14,53806,29,57,0,4
"11318",1,41.45,0,1,1,1,759,313,2.4,31,30,23,15,62579,45,57,0,1
"11319",1,65.11,0,0,1,3,827,341,2.4,31,30,22,15,60152,22,60,0,4
"11322",1,60.65,0,1,1,1,644,285,2.3,31,30,23,15,33551,32,58,0,3
"11323",1,34.37,1,0,0,0,527,218,2.4,31,30,23,14,57604,33,51,0,4
"11325",1,26.95,1,1,1,1,704,297,2.4,31,30,23,14,44140,32,40,0,3
"11327",1,82.22,0,0,0,0,440,186,2.4,31,29,23,15,62425,40,60,0,1
"11328",1,20,0,0,0,0,624,278,2.2,31,30,23,14,83782,39,57,0,2
"11332",1,76.44,0,1,1,1,338,142,2.4,31,29,23,15,50857,50,58,0,4
"11334",1,32.72,0,1,1,2,473,194,2.4,31,29,23,15,85481,43,70,0,2
"11335",1,52.79,0,0,1,3,824,373,2.2,31,30,23,15,86857,36,74,0,2
"11338",1,55.43,0,1,0,0,467,204,2.3,31,30,23,15,49825,38,58,0,4
"11342",1,88.43,1,0,0,0,836,359,2.3,32,29,23,15,65243,45,56,0,1
"11343",1,74.89,0,1,1,3,982,435,2.3,32,30,23,15,34708,29,27,0,3
"11344",1,92.61,0,0,0,0,694,307,2.3,31,29,23,15,65072,41,52,0,1
"11345",1,172.67,0,0,1,3,484,205,2.4,32,29,22,15,46585,29,44,0,3
"11346",1,66.5,1,0,1,3,478,205,2.3,32,29,23,15,46836,43,60,0,3
"11347",1,34.02,0,0,1,4,496,208,2.4,32,30,22,15,85483,46,48,0,2
"11351",1,86.12,0,0,0,0,826,333,2.5,32,29,22,14,52183,54,58,0,4
"11352",1,26.12,1,0,0,0,412,176,2.3,31,30,23,15,42657,28,52,0,3
"11356",1,8.47,1,0,0,0,669,284,2.4,31,29,23,15,64827,31,55,0,1
"11372",1,32.76,1,0,0,0,705,300,2.4,32,30,23,14,87109,31,50,0,2
"11373",1,87.5,0,0,1,2,346,148,2.3,31,30,22,15,65066,35,59,0,1
"11374",1,72.94,0,0,1,3,611,253,2.4,32,30,23,14,46570,27,41,0,3
"11377",1,2.34,0,0,0,0,1013,434,2.3,32,29,22,14,74140,24,53,0,1
"11379",1,54.06,0,0,1,1,458,190,2.4,32,30,22,14,75656,53,64,0,2
"11381",1,83.87,0,1,1,1,665,269,2.5,32,30,22,15,48525,37,86,0,4
"11383",1,22.85,0,0,1,1,567,238,2.4,32,29,22,15,70911,25,51,0,1
"11384",1,22.46,1,0,0,0,884,369,2.4,31,29,23,15,39919,31,82,0,3
"11387",1,4.03,0,0,0,0,683,288,2.4,31,30,23,15,83343,37,48,0,2
"11388",1,11.11,1,0,0,0,539,233,2.3,32,29,22,15,83719,42,52,0,2
"11389",1,88.48,0,0,0,0,663,284,2.3,32,30,22,14,40988,28,57,0,3
"11392",1,87.38,1,1,1,4,869,373,2.3,32,29,22,15,42069,41,68,0,3
"11393",1,98.5,1,0,1,2,791,330,2.4,32,30,23,15,50179,36,77,0,4
"11395",1,96.44,0,1,0,0,651,268,2.4,32,30,22,15,31624,19,83,0,3
"11396",1,2.79,0,0,1,3,520,210,2.5,32,29,23,15,84425,22,48,0,2
"11397",1,88.36,1,1,1,1,621,265,2.3,32,29,23,14,67950,20,67,0,1
"11398",1,63.96,1,0,1,4,793,328,2.4,31,29,23,15,77746,30,53,0,2
"11400",1,90.27,0,0,0,0,659,272,2.4,32,29,23,15,82943,35,45,0,2
"11403",1,80.58,1,0,1,2,856,364,2.4,31,30,22,15,70289,32,62,0,1
"11404",1,30.05,1,1,1,5,602,246,2.4,32,29,23,15,71758,24,49,0,1
"11407",1,93.39,1,0,1,1,576,255,2.3,32,30,22,15,54986,36,38,0,4
"11409",1,55.22,1,0,0,0,482,197,2.4,32,30,22,15,84372,43,60,0,2
"11411",1,48.54,1,0,0,0,705,300,2.4,32,30,23,14,87109,31,69,0,2
"11412",1,20.6,0,0,1,1,728,310,2.3,32,29,23,14,75024,49,46,0,2
"11414",1,13.77,1,0,0,0,613,249,2.5,31,30,23,14,79414,45,68,0,2
"11415",1,36.66,1,1,0,0,429,189,2.3,32,29,22,15,44428,37,57,0,3
"11418",1,86.14,1,0,1,1,393,170,2.3,32,29,23,15,51127,33,49,0,4
"11420",1,122.53,1,0,0,0,709,317,2.2,32,30,23,14,44659,28,49,0,3
"11424",1,7.44,0,1,0,0,709,311,2.3,31,30,23,15,62556,29,56,0,1
"11425",1,17.54,0,0,0,0,523,219,2.4,31,29,23,15,59400,43,79,0,4
"11428",1,42.83,1,0,0,0,691,298,2.3,31,29,23,15,41330,24,51,0,3
"11430",1,55.51,0,1,0,0,465,194,2.4,32,30,22,15,50145,40,66,0,4
"11432",1,21.64,1,1,1,1,357,163,2.2,31,30,23,14,33600,17,55,0,3
"11433",1,82.95,1,1,1,1,382,169,2.3,32,29,23,15,76924,34,57,0,2
"11438",1,61.11,0,0,0,0,495,209,2.4,31,30,22,15,42388,44,82,0,3
"11440",1,22.17,1,0,0,0,831,367,2.3,32,29,23,15,47988,32,55,0,4
"11443",1,71.83,0,1,1,2,927,403,2.3,32,30,22,15,54039,32,63,0,4
"11446",1,17.55,0,1,1,3,654,282,2.3,32,29,23,15,71839,49,58,0,1
"11447",1,75.27,0,0,0,0,747,309,2.4,31,29,23,15,73635,31,50,0,1
"11448",1,22.78,1,0,1,1,793,337,2.4,31,30,23,15,60010,36,59,0,4
"11449",1,24.84,1,0,1,2,791,330,2.4,32,30,23,15,50179,36,77,0,4
"11450",1,65.94,0,0,0,0,519,221,2.3,32,29,23,15,72912,29,47,0,1
"11452",1,42.5,0,0,0,0,923,403,2.3,32,29,23,14,54940,30,50,0,4
"11454",1,55.29,1,1,1,1,660,282,2.3,31,30,23,15,46606,28,59,0,3
"11457",1,12.7,1,0,0,0,805,346,2.3,32,29,22,14,85525,35,67,0,2
"11463",1,55.58,0,1,1,3,563,245,2.3,31,29,23,15,84157,27,55,0,2
"11464",1,30.15,0,1,1,1,729,323,2.3,32,29,23,14,38331,45,51,0,3
"11465",1,61,0,0,0,0,707,299,2.4,32,29,22,15,48039,31,55,0,4
"11468",1,41.74,1,1,1,1,393,170,2.3,32,29,23,15,87748,34,62,0,2
"11469",1,110.69,1,1,1,1,564,228,2.5,32,30,23,15,63193,33,55,0,1
"11470",1,4.08,0,0,0,0,663,271,2.4,32,29,23,14,37199,34,69,0,3
"11472",1,47.29,1,0,1,2,496,208,2.4,32,30,22,15,85483,46,76,0,2
"11473",1,95.83,0,1,1,1,729,323,2.3,32,29,23,14,38331,45,51,0,3
"11474",1,90.93,1,0,1,4,530,230,2.3,31,30,22,14,54389,45,49,0,4
"11477",1,106.2,0,0,1,1,551,226,2.4,31,30,23,14,54401,36,71,0,4
"11478",1,4.86,0,0,0,0,791,333,2.4,32,30,22,15,38239,42,45,0,3
"11481",1,83.78,0,0,0,0,575,249,2.3,32,29,22,15,45529,36,66,0,3
"11484",1,98.07,1,0,1,3,642,282,2.3,32,29,23,15,46641,32,66,0,3
"11487",1,86.15,0,0,0,0,472,206,2.3,31,30,23,15,42633,23,51,0,3
"11489",1,22.18,0,0,0,0,837,340,2.5,32,30,23,14,77136,22,51,0,2
"11490",1,35.39,1,0,0,0,652,275,2.4,32,30,22,15,60227,40,58,0,4
"11491",1,73.33,1,1,1,1,962,407,2.4,31,30,23,14,70023,43,51,0,1
"11492",1,25.5,0,0,0,0,682,293,2.3,31,30,23,15,59686,44,51,0,4
"11494",1,27.04,0,1,0,0,824,373,2.2,31,30,23,15,86857,36,49,0,2
"11495",1,33.62,1,1,1,1,393,170,2.3,32,29,23,15,87748,34,53,0,2
"11496",1,57.7,1,1,1,2,687,286,2.4,32,29,23,15,48254,37,64,0,4
"11499",1,19,1,0,0,1,1055,445,2.4,32,29,23,14,64704,28,47,0,1
"11500",1,32.15,1,1,0,0,807,323,2.5,32,30,23,14,55342,38,57,0,4
"11504",1,51.83,1,1,1,1,399,167,2.4,32,29,22,15,71539,28,53,0,1
"11505",1,97.25,1,0,1,1,568,235,2.4,32,29,22,14,33605,49,71,0,3
"11508",1,10.95,1,1,1,1,603,264,2.3,31,30,23,15,61728,25,44,0,1
"11511",1,139.81,0,0,0,0,619,260,2.4,31,30,22,15,41624,30,56,0,3
"11512",1,16.54,0,0,1,1,744,328,2.3,31,30,23,15,65279,22,50,0,1
"11513",1,81.45,0,0,0,0,805,346,2.3,32,29,22,14,85525,35,63,0,2
"11517",1,71.9,0,0,0,0,846,344,2.5,31,30,23,15,70048,37,48,0,1
"11518",1,163.75,0,0,1,1,382,169,2.3,32,30,22,14,55585,39,40,0,4
"11519",1,45.69,0,0,0,0,682,293,2.3,31,30,23,15,59686,44,51,0,4
"11520",1,72.28,0,1,1,4,642,259,2.5,32,29,23,14,60971,25,51,0,4
"11522",1,17.14,0,1,1,1,724,320,2.3,31,30,23,15,72936,36,51,0,1
"11524",1,102.12,1,0,0,0,484,220,2.2,31,30,23,15,72906,30,50,0,1
"11526",1,3.37,0,0,1,1,582,255,2.3,32,29,22,15,65318,28,53,0,1
"11528",1,39.44,0,1,1,1,837,353,2.4,31,30,23,14,52029,32,59,0,4
"11529",1,38.67,1,1,1,1,582,252,2.3,32,29,23,15,70886,25,47,0,1
"11530",1,46.9,0,0,1,2,1036,432,2.4,31,30,23,14,45761,37,63,0,3
"11532",1,34,0,0,1,1,631,281,2.2,32,29,23,14,44231,49,38,0,3
"11534",1,79.76,1,0,0,0,751,306,2.5,32,30,22,15,66739,24,45,0,1
"11536",1,34.34,1,1,1,5,705,300,2.4,32,30,23,14,87109,31,53,0,2
"11539",1,55.93,0,0,0,0,851,348,2.4,31,30,23,14,80649,38,59,0,2
"11540",1,63.3,1,0,1,1,833,339,2.5,32,30,23,14,57299,31,57,0,4
"11541",1,25.63,0,1,0,0,559,240,2.3,32,29,23,15,69686,24,54,0,1
"11543",1,36.44,0,0,0,0,779,342,2.3,31,30,23,15,63180,45,58,0,1
"11544",1,61.72,1,0,1,4,529,233,2.3,31,30,23,14,69587,26,50,0,1
"11546",1,78.88,0,1,1,3,666,292,2.3,32,30,22,14,69226,42,74,0,1
"11550",1,83.75,0,0,1,3,409,180,2.3,32,29,22,15,72865,24,60,0,1
"11551",1,8.68,0,1,1,2,701,315,2.2,32,29,22,15,57641,45,46,0,4
"11552",1,69.39,1,0,0,0,793,330,2.4,31,30,22,15,62865,34,56,0,1
"11554",1,65.77,0,0,0,0,456,198,2.3,32,30,23,14,68014,35,65,0,1
"11556",1,81.89,1,1,1,2,744,313,2.4,32,30,22,14,56481,29,51,0,4
"11557",1,120.48,1,1,1,1,717,294,2.4,32,29,22,15,45994,24,26,0,3
"11558",1,27.95,0,0,1,1,571,251,2.3,32,29,23,15,78908,28,52,0,2
"11559",1,164.25,0,0,0,0,919,368,2.5,32,29,23,14,61737,33,50,0,1
"11560",1,68.81,0,1,1,5,642,283,2.3,32,30,22,15,57707,39,55,0,4
"11561",1,23.86,1,0,1,2,467,210,2.2,31,30,23,15,68406,40,71,0,1
"11564",1,67.5,1,0,1,4,514,218,2.4,32,29,23,15,65089,26,59,0,1
