customer_id,channel,female,married,children,NumChildren,Population_K,HouseHolds, HHAveSize ,pop_0_25,pop_26_45,pop_46_65,pop_65_plus,HHIncomeMed,WhtCollarOcc,BluCollarOcc,cust_age
C0108914590,organic_search,0,0,1,3,647,317, 2.3 ,31,29,22,18,46251,60,40,68
C0105547285,organic_search,1,1,1,1,704,160, 2.1 ,32,30,23,15,25816,56,44,29
C0107691926,direct,1,0,1,4,915,150, 2.5 ,32,29,22,17,73797,26,74,33
C0105155542,direct,0,0,1,5,649,311, 2.5 ,32,30,22,16,44506,62,38,21
C0104746964,direct,1,0,0,5,1090,357, 2.5 ,31,30,22,17,52698,23,77,83
C0107020916,organic_search,1,1,0,5,561,449, 2.0 ,31,29,23,17,61037,50,50,79
C0102159515,direct,1,0,0,3,810,79, 2.6 ,32,29,23,16,67459,30,70,55
C0104573646,direct,1,1,0,2,886,314, 2.2 ,32,29,23,16,81754,39,61,47
C0105039554,direct,1,1,1,1,570,394, 2.5 ,31,29,23,17,21930,28,72,77
C0106498386,organic_search,0,0,1,3,820,439, 2.3 ,31,30,23,16,87319,68,32,18
C0105051140,direct,0,0,0,2,311,379, 2.5 ,32,30,23,15,46512,29,71,20
C0107403623,direct,1,0,0,1,827,401, 2.0 ,31,30,23,16,26488,42,58,46
C0102890196,direct,0,1,0,3,352,159, 2.2 ,32,29,22,17,43903,34,66,67
C0106965794,direct,1,1,1,5,855,395, 2.3 ,31,29,22,18,45730,52,48,45
C0103229302,organic_search,0,0,1,2,478,425, 2.4 ,31,30,22,17,36837,25,75,42
C0102242368,organic_search,1,0,0,2,282,146, 2.1 ,31,29,23,17,47033,39,61,61
C0104640232,dm,1,1,1,5,421,393, 2.2 ,31,30,23,16,58320,34,66,58
C0103961613,display_ad,1,0,1,3,418,105, 2.6 ,31,30,22,17,55786,23,77,92
C0107044763,direct,1,1,0,3,451,82, 2.3 ,31,30,23,16,30196,26,74,57
C0104165725,direct,1,1,1,5,730,76, 2.6 ,32,29,23,16,76605,59,41,63
C0107031106,organic_search,0,1,1,0,719,371, 2.2 ,32,30,22,16,23142,23,77,78
C0104502383,direct,0,1,1,5,445,268, 2.4 ,32,30,23,15,16403,20,80,85
C0103521640,display_ad,0,1,0,4,270,278, 2.3 ,32,29,23,16,30007,25,75,49
C0108994017,direct,1,0,1,5,489,224, 2.4 ,31,30,23,16,76466,65,35,37
C0104334335,organic_search,1,1,1,0,342,261, 2.3 ,31,29,22,18,80041,30,70,28
C0108085522,direct,0,1,0,4,510,210, 2.1 ,31,30,23,16,21656,63,37,79
C0104767059,direct,0,1,0,3,670,269, 2.2 ,32,29,23,16,36856,46,54,33
C0107693101,em,1,1,1,5,1079,330, 2.2 ,31,29,23,17,78750,30,70,20
C0103608315,direct,1,1,1,5,696,214, 2.6 ,32,30,22,16,86548,66,34,33
C0107859729,organic_search,1,1,1,5,478,305, 2.5 ,31,30,23,16,79399,26,74,28
C0102199142,direct,1,0,0,5,743,302, 2.1 ,32,29,22,17,39242,44,56,30
C0107948476,direct,0,1,1,4,314,317, 2.2 ,31,30,22,17,86284,36,64,77
C0108767189,direct,0,0,1,3,229,292, 2.1 ,31,30,23,16,25535,45,55,77
C0107268736,em,1,0,1,2,1093,89, 2.1 ,31,29,22,18,26677,35,65,36
C0107129548,direct,0,0,0,2,804,377, 2.4 ,32,29,22,17,60074,33,67,35
C0105254416,organic_search,0,0,0,1,624,119, 2.1 ,32,29,22,17,78763,50,50,29
C0106770388,organic_search,1,0,1,0,912,446, 2.4 ,31,30,23,16,32032,34,66,42
C0107664476,em,0,1,0,5,194,213, 2.5 ,31,29,22,18,30614,68,32,77
C0104220674,organic_search,1,1,1,3,282,333, 2.1 ,32,30,23,15,49819,24,76,69
C0103582851,organic_search,0,1,1,1,991,409, 2.1 ,32,29,22,17,61673,59,41,57
C0108231660,em,1,1,1,2,684,311, 2.5 ,31,29,22,18,29462,44,56,60
C0107506398,em,1,0,0,2,953,157, 2.2 ,32,30,23,15,66615,61,39,85
C0104269071,organic_search,0,1,1,5,457,88, 2.2 ,32,29,22,17,21173,36,64,22
C0105580263,direct,0,0,1,0,1097,338, 2.0 ,32,29,23,16,46270,24,76,77
C0106006021,em,1,0,1,1,502,147, 2.2 ,31,30,22,17,84468,23,77,68
C0102728699,organic_search,0,0,0,5,801,226, 2.1 ,32,29,23,16,39761,21,79,75
C0107664364,em,1,0,1,3,262,204, 2.1 ,31,30,23,16,29270,51,49,67
C0103094329,direct,0,1,0,2,364,394, 2.1 ,31,30,22,17,57252,23,77,26
C0102321274,direct,0,1,0,4,271,315, 2.2 ,32,29,23,16,60175,47,53,30
C0103460455,direct,0,1,0,4,937,128, 2.5 ,32,30,23,15,23626,37,63,44
C0108328427,direct,0,0,1,3,948,283, 2.5 ,32,30,22,16,62672,55,45,53
C0108815431,organic_search,0,0,1,4,421,398, 2.5 ,32,29,23,16,71806,30,70,50
C0108616828,organic_search,1,1,0,1,697,378, 2.5 ,31,30,22,17,68275,38,62,32
C0104140206,organic_search,1,1,0,5,200,455, 2.2 ,32,30,22,16,70035,37,63,63
C0105126291,organic_search,0,1,0,3,259,388, 2.3 ,31,29,22,18,50769,29,71,18
C0108810904,organic_search,0,1,0,0,801,88, 2.3 ,31,29,22,18,52575,67,33,45
C0102914773,dm,1,1,0,4,854,401, 2.1 ,31,30,22,17,44866,34,66,55
C0103065243,direct,0,1,0,1,935,374, 2.4 ,31,30,22,17,58035,65,35,83
C0102758942,organic_search,1,0,1,1,840,379, 2.3 ,31,30,23,16,81035,62,38,53
C0107964216,direct,1,1,0,4,518,239, 2.2 ,31,30,22,17,23028,27,73,57
C0106359447,organic_search,1,1,1,0,1090,294, 2.4 ,32,29,22,17,26870,63,37,70
C0107469422,dm,0,1,1,0,324,175, 2.5 ,32,29,23,16,21460,30,70,65
C0103450140,direct,0,1,1,5,241,340, 2.5 ,32,29,23,16,65861,51,49,36
C0104628560,direct,0,0,1,2,587,173, 2.6 ,32,30,23,15,43830,42,58,69
C0103054986,dm,1,1,0,1,792,408, 2.4 ,31,29,22,18,72899,35,65,56
C0103716975,direct,1,1,1,0,618,327, 2.4 ,32,29,23,16,53040,38,62,27
C0104566140,direct,0,1,1,2,982,78, 2.4 ,31,29,22,18,86493,25,75,80
C0107962685,em,0,0,1,2,243,354, 2.6 ,31,30,22,17,67866,43,57,23
C0104812944,organic_search,0,1,0,0,1064,76, 2.3 ,32,29,22,17,41331,43,57,24
C0108364185,organic_search,0,0,1,1,473,189, 2.0 ,32,29,22,17,72626,27,73,27
C0102754809,direct,0,0,0,2,1001,418, 2.5 ,32,30,22,16,56273,40,60,92
C0104028267,organic_search,1,1,0,5,217,145, 2.6 ,31,29,23,17,77695,21,79,69
C0102351783,direct,1,0,0,2,554,243, 2.4 ,32,29,22,17,47962,55,45,82
C0108234493,organic_search,0,0,0,1,974,241, 2.3 ,31,30,23,16,23007,38,62,84
C0105455672,direct,0,1,1,1,547,427, 2.6 ,31,30,23,16,67361,24,76,40
C0103088992,em,1,0,1,1,386,227, 2.2 ,31,29,22,18,57219,34,66,74
C0105142828,display_ad,0,0,0,4,956,109, 2.4 ,31,29,23,17,80717,59,41,48
C0102600979,direct,0,1,0,0,412,382, 2.2 ,31,30,23,16,79058,53,47,73
C0106810524,dm,0,0,0,3,994,211, 2.5 ,31,30,23,16,42238,28,72,29
C0102599024,direct,1,0,0,5,265,165, 2.2 ,31,30,23,16,48528,53,47,72
C0108943335,organic_search,1,1,0,0,407,82, 2.3 ,31,30,22,17,46731,47,53,23
C0102229175,dm,1,1,0,3,649,108, 2.3 ,31,30,23,16,84678,25,75,66
C0105543058,em,1,0,0,0,548,470, 2.5 ,32,30,23,15,28976,60,40,58
C0104217634,display_ad,0,0,1,3,506,175, 2.2 ,31,30,22,17,67576,55,45,75
C0103100281,direct,0,0,1,2,295,280, 2.5 ,31,30,22,17,34555,63,37,69
C0105639919,organic_search,1,1,1,4,498,426, 2.2 ,31,30,22,17,84940,51,49,56
C0106166662,direct,0,0,1,0,928,466, 2.6 ,31,30,22,17,37850,22,78,38
C0103027119,organic_search,1,1,0,1,1017,381, 2.0 ,32,29,22,17,68545,66,34,35
C0104020633,display_ad,1,1,0,5,240,151, 2.5 ,32,29,23,16,25913,65,35,92
C0105880885,organic_search,0,0,1,5,500,197, 2.3 ,31,30,23,16,43726,50,50,71
C0105526233,direct,1,0,1,3,715,83, 2.4 ,31,29,22,18,61325,40,60,37
C0108985857,direct,1,0,0,0,942,206, 2.4 ,31,30,23,16,20914,57,43,82
C0102419335,organic_search,1,1,1,1,752,354, 2.4 ,31,29,23,17,43445,42,58,72
C0107898460,direct,0,1,0,1,417,363, 2.4 ,31,30,23,16,27974,30,70,54
C0108644504,display_ad,0,1,0,2,808,200, 2.1 ,31,29,23,17,74707,47,53,60
C0107061096,dm,1,1,1,1,637,369, 2.2 ,31,29,22,18,78550,25,75,71
C0103666969,direct,0,1,1,1,576,396, 2.1 ,32,30,23,15,78890,46,54,24
C0104179515,organic_search,0,1,1,0,293,459, 2.4 ,32,30,23,15,71056,32,68,88
C0106166614,dm,1,1,1,3,747,284, 2.0 ,32,30,23,15,54258,34,66,74
C0107304696,direct,1,0,0,2,292,459, 2.5 ,32,29,23,16,59867,24,76,21
C0104350798,direct,0,1,1,0,533,297, 2.1 ,32,30,23,15,58361,32,68,25
C0103694804,dm,1,1,1,2,288,221, 2.4 ,32,30,23,15,51508,27,73,66
C0102079090,organic_search,1,0,0,2,695,230, 2.5 ,32,29,22,17,39008,23,77,90
C0106981791,dm,1,1,1,5,992,201, 2.3 ,31,29,23,17,18014,25,75,70
C0102660102,organic_search,0,0,0,1,458,444, 2.6 ,32,30,22,16,71489,32,68,31
C0106450506,dm,1,0,0,3,659,211, 2.4 ,32,29,22,17,80309,55,45,72
C0107454864,em,1,0,1,0,762,293, 2.0 ,31,29,22,18,85619,44,56,71
C0104527163,display_ad,1,1,0,2,271,361, 2.2 ,31,29,23,17,59034,61,39,69
C0107639745,direct,1,0,0,0,709,439, 2.0 ,31,29,22,18,75224,42,58,90
C0108706335,direct,0,1,0,5,942,310, 2.3 ,32,30,22,16,56025,38,62,61
C0102213525,direct,1,1,0,1,453,318, 2.3 ,32,29,22,17,66240,55,45,83
C0102601636,em,1,1,0,0,463,253, 2.2 ,31,30,22,17,24283,56,44,43
C0108227352,direct,1,1,1,2,1041,272, 2.4 ,32,29,22,17,44905,45,55,67
C0106083250,display_ad,1,0,0,2,344,110, 2.0 ,32,29,22,17,47324,44,56,53
C0102626629,organic_search,1,1,1,3,867,455, 2.4 ,31,29,22,18,73610,34,66,39
C0108117851,dm,0,1,1,1,1079,287, 2.4 ,32,29,22,17,33464,21,79,55
C0103425137,organic_search,1,0,0,1,480,314, 2.5 ,32,30,23,15,47795,63,37,37
C0108940999,organic_search,0,1,0,0,1016,148, 2.3 ,32,30,22,16,19979,28,72,32
C0104248216,direct,0,1,0,5,898,98, 2.0 ,31,30,22,17,51264,32,68,20
C0104358816,organic_search,1,0,1,0,307,306, 2.4 ,32,29,23,16,48284,67,33,79
C0106215101,dm,1,1,0,5,406,342, 2.2 ,32,30,22,16,58731,20,80,56
C0105158904,direct,0,1,0,0,780,435, 2.2 ,32,30,23,15,69504,68,32,91
C0108579719,direct,1,1,0,0,1070,98, 2.3 ,31,30,23,16,66020,52,48,21
C0106232321,direct,0,0,0,1,1058,214, 2.0 ,32,29,23,16,25125,63,37,75
C0104547014,direct,1,0,0,5,599,178, 2.0 ,32,29,22,17,50137,56,44,39
C0107124012,direct,0,1,1,3,1037,213, 2.3 ,32,29,22,17,60427,64,36,24
C0106162321,organic_search,0,1,0,5,961,195, 2.5 ,32,29,23,16,46137,36,64,43
C0106499907,direct,0,1,1,4,652,340, 2.2 ,32,30,22,16,27618,45,55,57
C0107680488,dm,1,1,1,3,1034,219, 2.5 ,31,29,22,18,55764,22,78,71
C0102269152,direct,1,0,0,5,223,151, 2.5 ,32,29,23,16,78649,36,64,29
C0104299389,direct,1,0,0,0,333,364, 2.0 ,31,29,23,17,83308,25,75,90
C0106837219,em,0,0,1,1,985,382, 2.6 ,32,30,22,16,42806,61,39,46
C0102514513,direct,1,1,0,3,599,448, 2.1 ,31,29,23,17,78623,36,64,32
C0105430754,organic_search,0,0,0,4,971,441, 2.1 ,32,29,23,16,31476,37,63,84
C0107588791,organic_search,1,1,1,0,635,445, 2.5 ,32,30,22,16,33736,61,39,37
C0102886038,direct,0,1,1,0,936,225, 2.2 ,31,30,23,16,51132,39,61,39
C0107479241,direct,0,1,1,0,369,357, 2.3 ,32,30,23,15,17299,64,36,19
C0102460308,direct,0,0,0,1,1061,186, 2.2 ,31,30,22,17,35607,34,66,36
C0104999371,direct,1,0,1,3,1076,108, 2.2 ,32,30,22,16,59028,42,58,88
C0107800646,dm,0,0,1,4,1078,343, 2.4 ,31,29,23,17,23534,37,63,64
C0105381020,direct,0,0,1,3,1054,212, 2.6 ,32,30,22,16,84043,59,41,47
C0103376846,direct,0,1,1,0,488,470, 2.1 ,31,29,23,17,58859,61,39,34
C0104804373,direct,0,0,1,2,754,175, 2.4 ,32,30,23,15,83626,36,64,69
C0105375086,em,1,0,0,5,945,411, 2.2 ,32,29,22,17,87120,26,74,67
C0104397219,direct,0,0,1,1,927,282, 2.6 ,32,30,23,15,38758,46,54,55
C0107439025,em,1,1,1,1,534,434, 2.2 ,32,30,23,15,33251,60,40,74
C0107772313,direct,1,0,0,2,289,364, 2.4 ,32,29,22,17,34729,67,33,43
C0104740064,organic_search,1,0,1,1,708,459, 2.6 ,31,29,23,17,25471,40,60,74
C0104319516,dm,0,0,0,4,943,137, 2.1 ,31,29,23,17,55377,66,34,82
C0108864487,direct,0,1,1,5,392,454, 2.4 ,31,30,23,16,24215,50,50,66
C0105961905,em,1,0,0,1,607,401, 2.3 ,31,29,23,17,47127,54,46,63
C0104582360,direct,1,1,0,4,864,367, 2.4 ,32,30,22,16,76976,34,66,27
C0106148518,organic_search,0,0,1,0,592,133, 2.2 ,32,29,22,17,24582,28,72,25
C0108062793,organic_search,0,0,0,5,738,447, 2.4 ,31,30,23,16,76376,43,57,41
C0102112565,organic_search,1,0,1,0,1013,385, 2.2 ,31,30,22,17,69762,31,69,83
C0108495778,dm,1,0,1,2,213,194, 2.5 ,32,30,23,15,26932,38,62,64
C0107547692,organic_search,1,0,0,4,466,309, 2.2 ,31,29,23,17,45622,63,37,53
C0106688133,direct,0,1,0,2,271,278, 2.1 ,31,30,23,16,57799,33,67,85
C0108343575,organic_search,0,0,1,1,458,356, 2.5 ,32,30,22,16,76282,43,57,44
C0106930142,direct,0,1,0,2,697,241, 2.6 ,32,29,22,17,77573,31,69,50
C0107694224,organic_search,1,0,0,4,478,186, 2.4 ,32,29,22,17,62604,53,47,53
C0107451950,organic_search,0,1,1,4,981,445, 2.4 ,31,30,22,17,29017,32,68,31
C0104796876,em,0,0,1,4,1081,105, 2.6 ,31,30,23,16,16671,52,48,18
C0105863202,direct,0,1,0,0,649,146, 2.1 ,31,29,22,18,76740,66,34,20
C0107791344,organic_search,0,0,0,3,1058,314, 2.0 ,32,30,23,15,31508,47,53,88
C0104590197,dm,1,1,1,0,494,418, 2.5 ,32,29,23,16,77253,23,77,64
C0103651909,organic_search,1,1,1,0,935,219, 2.5 ,31,30,22,17,53220,33,67,32
C0107488241,organic_search,1,1,0,5,211,311, 2.5 ,31,29,23,17,25185,31,69,24
C0106325227,organic_search,0,1,1,4,869,461, 2.1 ,31,29,22,18,85207,41,59,21
C0106502131,dm,1,0,1,4,763,95, 2.2 ,31,29,23,17,63902,29,71,65
C0104431632,organic_search,0,1,1,4,1086,424, 2.6 ,31,30,23,16,22492,38,62,47
C0108731669,display_ad,1,0,0,2,292,361, 2.1 ,32,29,22,17,75709,37,63,58
C0106768579,direct,0,0,0,0,476,464, 2.0 ,32,29,23,16,30041,27,73,74
C0108994775,em,1,0,0,0,288,249, 2.2 ,31,30,22,17,83197,58,42,60
C0103963688,dm,1,1,0,4,325,460, 2.5 ,31,29,23,17,19451,27,73,62
C0104687943,direct,1,1,0,0,344,466, 2.3 ,32,30,22,16,87405,23,77,71
C0105699133,organic_search,0,0,1,3,618,144, 2.1 ,32,30,22,16,28922,46,54,69
C0105255470,direct,1,1,1,5,463,226, 2.0 ,31,30,22,17,57260,58,42,60
C0108422101,organic_search,0,1,1,0,1043,450, 2.2 ,32,30,22,16,55557,39,61,47
C0107490430,em,0,1,1,0,621,93, 2.6 ,31,29,22,18,50768,44,56,22
C0108161408,dm,0,0,0,2,739,90, 2.5 ,32,29,23,16,18502,22,78,37
C0106678926,direct,1,0,1,5,287,190, 2.5 ,32,30,23,15,60263,37,63,51
C0106223917,em,1,1,1,1,831,336, 2.1 ,31,30,22,17,59117,20,80,66
C0103462731,organic_search,0,1,1,3,352,78, 2.0 ,32,30,22,16,29538,21,79,55
C0105813607,em,0,1,1,4,810,267, 2.3 ,31,29,23,17,83114,55,45,74
C0103662000,organic_search,1,0,0,3,550,271, 2.3 ,32,29,22,17,46524,31,69,30
C0106115187,direct,0,1,0,3,498,440, 2.0 ,31,30,22,17,21125,34,66,36
C0103487675,organic_search,1,0,1,4,920,403, 2.1 ,32,29,23,16,22651,24,76,36
C0105235125,direct,0,0,0,2,1072,250, 2.2 ,31,30,22,17,25481,42,58,55
C0106465760,direct,0,1,0,5,386,296, 2.1 ,32,29,22,17,57405,38,62,20
C0107545657,direct,0,1,0,5,647,205, 2.0 ,32,29,23,16,57123,42,58,33
C0108698186,display_ad,1,0,1,2,227,375, 2.1 ,31,29,23,17,67840,55,45,86
C0107776130,em,1,0,1,5,626,381, 2.5 ,31,29,22,18,83597,45,55,20
C0108766354,organic_search,0,1,1,2,883,230, 2.1 ,31,29,23,17,69231,45,55,33
C0103955042,display_ad,0,0,1,0,363,346, 2.6 ,31,29,22,18,73260,42,58,84
C0105131273,direct,0,0,0,0,730,339, 2.3 ,31,30,22,17,43488,45,55,30
C0105996966,direct,1,1,0,4,1053,355, 2.2 ,32,30,22,16,16657,49,51,90
C0104737882,organic_search,1,1,1,4,957,143, 2.2 ,31,30,22,17,20413,51,49,33
C0105689681,direct,0,1,1,2,552,131, 2.2 ,32,29,23,16,17695,64,36,29
C0108006268,organic_search,1,1,0,2,255,403, 2.1 ,32,29,22,17,50195,23,77,80
C0108373057,organic_search,1,1,1,2,222,305, 2.5 ,32,29,23,16,44082,56,44,29
C0105063596,direct,0,0,0,2,627,213, 2.4 ,32,30,22,16,22864,47,53,23
C0108346326,direct,1,1,1,2,481,403, 2.6 ,32,29,23,16,32955,40,60,32
C0102369475,organic_search,1,1,1,4,976,109, 2.4 ,32,30,23,15,44833,38,62,90
C0103036066,organic_search,0,1,0,5,707,83, 2.5 ,32,30,23,15,72066,47,53,85
C0108717740,organic_search,0,0,1,3,734,134, 2.3 ,32,29,22,17,43628,44,56,35
C0108765906,dm,0,1,1,2,1005,431, 2.4 ,32,29,23,16,44313,44,56,72
C0105225798,display_ad,0,1,1,5,523,461, 2.2 ,32,30,22,16,61245,64,36,77
C0104232242,em,1,0,1,5,848,271, 2.2 ,31,29,22,18,20105,32,68,68
C0107952599,direct,1,1,0,1,746,121, 2.3 ,32,30,22,16,46265,28,72,23
C0102045968,direct,0,0,0,0,562,475, 2.3 ,31,30,23,16,54994,37,63,40
C0107684797,dm,0,1,0,5,409,202, 2.3 ,31,29,23,17,53581,27,73,63
C0105203808,organic_search,1,1,0,5,775,431, 2.4 ,31,29,23,17,83741,54,46,58
C0108689552,organic_search,0,1,0,0,194,369, 2.2 ,31,29,22,18,46620,26,74,87
C0105332770,direct,0,1,0,4,413,232, 2.3 ,32,29,22,17,76462,39,61,23
C0105373374,dm,1,1,0,1,568,444, 2.1 ,31,30,22,17,42147,23,77,72
C0102833120,direct,0,1,0,0,198,219, 2.6 ,32,30,22,16,63344,57,43,59
C0104365009,direct,0,0,1,3,1070,266, 2.2 ,32,29,22,17,45841,52,48,71
C0106802246,dm,1,1,0,3,1080,202, 2.5 ,32,30,23,15,26401,20,80,55
C0106044729,organic_search,0,1,1,1,223,140, 2.6 ,31,29,22,18,35417,47,53,30
C0105731319,dm,0,1,0,0,967,187, 2.1 ,32,29,23,16,64944,26,74,91
C0105101431,organic_search,0,0,0,0,971,469, 2.5 ,32,29,23,16,48705,45,55,92
C0102195604,direct,1,0,1,4,821,297, 2.6 ,32,30,22,16,21788,39,61,19
C0104215458,organic_search,1,0,0,4,1003,173, 2.0 ,32,29,22,17,40765,50,50,47
C0103057527,direct,1,1,1,3,519,474, 2.3 ,32,30,23,15,26110,29,71,74
C0102946196,organic_search,1,0,0,4,363,403, 2.1 ,32,30,23,15,25611,63,37,35
C0105534421,organic_search,0,0,1,0,961,441, 2.3 ,31,30,22,17,78256,51,49,72
C0105857774,direct,1,1,0,4,721,280, 2.4 ,32,29,22,17,16952,38,62,22
C0103593100,organic_search,0,1,1,3,407,330, 2.5 ,31,29,22,18,57272,35,65,45
C0104472972,organic_search,0,1,0,4,739,337, 2.0 ,32,29,22,17,37419,26,74,26
C0108267773,direct,0,1,1,2,668,235, 2.2 ,31,29,23,17,24837,31,69,30
C0105402186,dm,0,1,1,4,1083,138, 2.6 ,31,30,22,17,48283,45,55,73
C0104007788,display_ad,1,1,0,0,702,121, 2.3 ,32,29,22,17,68546,50,50,49
C0103926165,direct,0,0,0,3,1063,239, 2.3 ,32,29,22,17,39826,28,72,42
C0102805917,direct,0,0,1,5,450,126, 2.0 ,32,29,23,16,68686,54,46,49
C0105688861,organic_search,1,0,1,1,760,295, 2.1 ,32,29,23,16,57959,44,56,32
C0104110247,display_ad,1,0,0,1,484,288, 2.0 ,31,29,22,18,78645,25,75,86
C0104520273,display_ad,1,0,1,5,568,323, 2.4 ,32,29,23,16,22822,26,74,45
C0103981064,organic_search,1,0,1,4,297,477, 2.0 ,32,29,23,16,76893,68,32,54
C0104568035,direct,1,1,0,2,252,115, 2.2 ,32,30,23,15,44567,31,69,33
C0104118049,organic_search,0,0,1,0,1045,129, 2.1 ,32,30,23,15,69346,42,58,73
C0102337281,direct,1,0,0,1,1053,427, 2.6 ,32,30,23,15,33757,40,60,85
C0102969508,direct,0,1,1,1,380,199, 2.3 ,31,30,23,16,26528,44,56,86
C0107579865,organic_search,0,1,1,2,413,221, 2.2 ,31,30,23,16,74439,39,61,60
C0102309501,direct,0,0,0,2,722,328, 2.5 ,32,30,23,15,17480,60,40,83
C0104651646,direct,0,0,1,5,784,95, 2.4 ,32,30,23,15,53829,46,54,55
C0107789097,direct,0,1,1,5,799,466, 2.2 ,31,30,23,16,48509,34,66,37
C0107160787,organic_search,0,1,1,1,706,381, 2.5 ,32,29,22,17,26087,68,32,57
C0102494022,organic_search,0,1,0,2,877,161, 2.5 ,32,30,22,16,75610,24,76,72
C0106427261,dm,0,1,1,4,597,387, 2.2 ,31,30,22,17,65658,27,73,61
C0104842656,organic_search,0,1,1,3,607,223, 2.3 ,31,30,22,17,49994,62,38,86
C0103052782,direct,0,0,1,0,973,293, 2.3 ,31,30,22,17,55711,21,79,40
C0103488896,organic_search,0,1,0,0,208,289, 2.2 ,31,30,22,17,64873,63,37,75
C0107472148,em,1,0,0,3,410,396, 2.6 ,31,30,22,17,81663,59,41,68
C0105611083,direct,0,0,0,1,676,313, 2.1 ,31,30,23,16,45941,52,48,36
C0106994498,direct,1,0,1,2,233,303, 2.5 ,32,30,23,15,70807,64,36,49
C0107969258,em,1,1,0,0,900,303, 2.4 ,32,30,22,16,62577,30,70,86
C0107199717,display_ad,1,0,1,4,652,163, 2.3 ,32,29,22,17,17967,49,51,22
C0107685304,em,1,0,1,1,892,419, 2.1 ,31,30,23,16,49813,50,50,40
C0107172504,organic_search,1,0,0,5,769,287, 2.4 ,32,29,22,17,66513,48,52,86
C0105095423,organic_search,0,1,1,4,718,309, 2.2 ,31,30,23,16,58712,52,48,21
C0108273002,direct,1,0,0,3,1017,281, 2.4 ,31,30,22,17,57687,59,41,31
C0108264069,direct,1,1,0,5,817,258, 2.1 ,31,29,23,17,36399,61,39,57
C0108487666,organic_search,1,1,1,2,270,460, 2.4 ,32,30,23,15,19687,63,37,83
C0102371801,organic_search,0,0,0,5,882,415, 2.3 ,31,29,23,17,24818,22,78,33
C0106158917,organic_search,0,0,1,5,640,454, 2.5 ,31,29,22,18,30129,46,54,73
C0104427242,organic_search,0,1,0,2,350,399, 2.2 ,32,29,22,17,26649,29,71,28
C0104310953,direct,1,1,1,4,222,113, 2.3 ,31,30,23,16,41703,21,79,50
C0102770634,dm,1,1,0,2,262,369, 2.2 ,31,29,23,17,54731,30,70,59
C0108900909,direct,0,1,0,5,1054,246, 2.6 ,32,29,23,16,32591,28,72,19
C0104582099,display_ad,1,0,1,3,372,113, 2.1 ,31,30,23,16,62578,22,78,78
C0107384216,organic_search,1,1,0,2,240,229, 2.4 ,31,29,23,17,55136,20,80,41
C0108074662,display_ad,0,1,0,2,817,372, 2.6 ,31,29,23,17,42846,63,37,61
C0102721006,direct,1,1,0,5,862,410, 2.2 ,31,30,23,16,53526,39,61,73
C0105363655,direct,0,0,1,1,543,213, 2.4 ,31,29,23,17,53726,43,57,45
C0105044207,organic_search,0,1,1,0,771,294, 2.4 ,31,29,23,17,38084,51,49,61
C0103356197,direct,1,1,0,1,955,373, 2.0 ,31,30,22,17,29358,54,46,51
C0105412446,direct,1,1,1,0,989,99, 2.3 ,31,29,23,17,82574,32,68,28
C0102265090,display_ad,0,1,1,4,504,285, 2.4 ,32,30,23,15,18475,24,76,83
C0108431863,direct,0,0,1,4,508,182, 2.2 ,32,30,22,16,41077,33,67,68
C0108252266,direct,0,0,1,5,536,319, 2.2 ,32,29,22,17,84865,20,80,87
C0104327005,direct,0,0,1,1,1096,460, 2.4 ,32,29,23,16,35970,32,68,50
C0106059236,organic_search,0,1,0,3,921,152, 2.1 ,31,30,22,17,68846,46,54,91
C0104785717,organic_search,0,0,0,0,188,369, 2.2 ,32,30,23,15,82190,30,70,74
C0108763848,direct,0,1,1,3,325,444, 2.2 ,31,30,23,16,81810,62,38,61
C0108703988,display_ad,0,1,0,4,737,187, 2.6 ,31,30,22,17,46120,25,75,25
C0107638076,organic_search,1,1,0,3,234,196, 2.2 ,31,29,23,17,55489,20,80,59
C0102766475,direct,1,1,1,2,676,249, 2.5 ,32,29,23,16,46810,46,54,33
C0108835636,direct,0,1,0,1,398,450, 2.3 ,31,30,23,16,76578,63,37,42
C0107965513,em,1,0,1,4,278,120, 2.1 ,31,30,22,17,42089,28,72,63
C0106199847,dm,0,0,0,5,762,314, 2.3 ,31,29,23,17,43075,24,76,66
C0103318577,dm,1,1,0,2,984,151, 2.2 ,31,30,23,16,77177,34,66,65
C0107018255,dm,1,1,0,3,190,287, 2.2 ,32,30,23,15,24195,31,69,73
C0102485092,em,1,1,0,0,284,98, 2.5 ,32,30,22,16,85888,56,44,77
C0107388164,display_ad,1,0,1,3,253,191, 2.2 ,31,30,22,17,64056,33,67,26
C0103681057,organic_search,0,0,0,0,454,208, 2.0 ,32,30,22,16,64744,49,51,34
C0102502575,direct,0,1,0,2,313,259, 2.5 ,31,30,22,17,61078,20,80,39
C0108487701,em,0,0,0,3,474,105, 2.4 ,31,30,23,16,69970,54,46,64
C0103990947,organic_search,0,1,1,0,947,291, 2.2 ,31,30,23,16,22279,64,36,49
C0105007907,direct,0,1,0,3,730,415, 2.0 ,31,29,23,17,43001,66,34,36
C0105773084,organic_search,0,1,1,4,307,105, 2.1 ,31,29,22,18,31795,29,71,40
C0103893357,em,1,0,1,3,838,318, 2.3 ,32,29,23,16,41214,43,57,32
C0104553211,organic_search,1,0,0,3,765,459, 2.0 ,32,30,23,15,41756,31,69,64
