id,profile,setid,position,brand,compat,perform,reliab,learn,price,choice,buy
804,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
804,20,5,Bottom-Right,Gateway,8,2,1,1,1,1,1
804,21,6,Top-Left,IBM,1,4,2,4,2,0,0
804,22,6,Top-Right,Dell,8,4,2,8,6,0,0
804,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
804,24,6,Bottom-Right,Gateway,6,3,1,1,8,1,0
804,25,7,Top-Left,HP,2,4,2,1,3,0,0
804,26,7,Top-Right,Compaq,7,2,1,2,5,1,1
804,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
804,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
804,29,8,Top-Left,Dell,6,1,2,5,1,0,0
804,30,8,Top-Right,HP,5,2,2,6,6,1,0
804,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
804,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
804,33,9,Top-Left,Apple,1,2,2,5,5,0,0
804,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
804,35,9,Bottom-Left,IBM,7,1,1,3,8,1,0
804,36,9,Bottom-Right,Sony,5,3,2,1,7,0,0
804,37,10,Top-Left,HP,4,1,2,4,8,0,0
804,38,10,Top-Right,Dell,8,3,2,1,2,1,1
804,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
804,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
804,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
804,42,11,Top-Right,Sun,3,4,2,6,8,0,0
804,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
804,44,11,Bottom-Right,HP,6,4,1,3,2,1,0
804,45,12,Top-Left,IBM,8,3,2,6,4,1,1
804,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
804,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
804,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
804,49,13,Top-Left,Sun,5,1,1,5,2,0,0
804,50,13,Top-Right,Apple,6,4,2,2,4,0,0
804,51,13,Bottom-Left,Dell,3,2,2,3,3,1,0
804,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
804,53,14,Top-Left,Sony,4,4,2,7,5,1,0
804,54,14,Top-Right,HP,3,3,1,5,4,0,0
804,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
804,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
804,57,15,Top-Left,Apple,5,2,1,7,8,0,0
804,58,15,Top-Right,Sun,6,3,2,4,6,1,0
804,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
804,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
804,61,16,Top-Left,Gateway,8,2,1,4,3,1,1
804,62,16,Top-Right,IBM,3,1,2,1,5,0,0
804,63,16,Bottom-Left,Compaq,5,4,2,3,1,0,0
804,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
807,1,1,Top-Left,Sun,1,4,2,8,8,0,0
807,2,1,Top-Right,Apple,7,3,1,6,3,0,0
807,3,1,Bottom-Left,IBM,6,1,2,4,4,1,1
807,4,1,Bottom-Right,Compaq,8,3,2,2,7,0,0
807,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
807,6,2,Top-Right,Sony,8,4,1,5,8,0,0
807,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
807,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
807,9,3,Top-Left,Dell,4,4,1,6,7,0,0
807,10,3,Top-Right,Sony,7,2,2,2,6,1,0
807,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
807,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
807,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
807,14,4,Top-Right,IBM,5,4,1,2,3,0,0
807,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
807,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
807,17,5,Top-Left,Sony,6,1,1,8,3,0,0
807,18,5,Top-Right,Compaq,5,4,2,3,1,1,1
807,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
807,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
807,21,6,Top-Left,IBM,1,4,2,4,2,0,0
807,22,6,Top-Right,Dell,8,4,2,8,6,1,0
807,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
807,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
807,25,7,Top-Left,HP,2,4,2,1,3,0,0
807,26,7,Top-Right,Compaq,7,2,1,2,5,1,0
807,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
807,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
807,29,8,Top-Left,Dell,6,1,2,5,1,1,1
807,30,8,Top-Right,HP,5,2,2,6,6,0,0
807,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
807,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
807,33,9,Top-Left,Apple,1,2,2,5,5,0,0
807,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
807,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
807,36,9,Bottom-Right,Sony,5,3,2,1,7,1,0
807,37,10,Top-Left,HP,4,1,2,4,8,0,0
807,38,10,Top-Right,Dell,8,3,2,1,2,1,1
807,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
807,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
807,41,11,Top-Left,Compaq,4,3,2,5,3,1,1
807,42,11,Top-Right,Sun,3,4,2,6,8,0,0
807,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
807,44,11,Bottom-Right,HP,6,4,1,3,2,0,0
807,45,12,Top-Left,IBM,8,3,2,6,4,1,0
807,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
807,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
807,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
807,49,13,Top-Left,Sun,5,1,1,5,2,0,0
807,50,13,Top-Right,Apple,6,4,2,2,4,1,0
807,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
807,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
807,53,14,Top-Left,Sony,4,4,2,7,5,1,0
807,54,14,Top-Right,HP,3,3,1,5,4,0,0
807,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
807,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
807,57,15,Top-Left,Apple,5,2,1,7,8,0,0
807,58,15,Top-Right,Sun,6,3,2,4,6,1,0
807,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
807,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
807,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
807,62,16,Top-Right,IBM,3,1,2,1,5,0,0
807,63,16,Bottom-Left,Compaq,5,4,2,3,1,1,1
807,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
808,1,1,Top-Left,Sun,1,4,2,8,8,0,0
808,2,1,Top-Right,Apple,7,3,1,6,3,1,1
808,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
808,4,1,Bottom-Right,Compaq,8,3,2,2,7,0,0
808,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
808,6,2,Top-Right,Sony,8,4,1,5,8,0,0
808,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
808,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
808,9,3,Top-Left,Dell,4,4,1,6,7,1,0
808,10,3,Top-Right,Sony,7,2,2,2,6,0,0
808,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
808,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
808,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
808,14,4,Top-Right,IBM,5,4,1,2,3,1,1
808,15,4,Bottom-Left,HP,7,3,2,7,1,0,0
808,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
808,17,5,Top-Left,Sony,6,1,1,8,3,0,0
808,18,5,Top-Right,Compaq,5,4,2,3,1,0,0
808,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
808,20,5,Bottom-Right,Gateway,8,2,1,1,1,1,1
808,21,6,Top-Left,IBM,1,4,2,4,2,0,0
808,22,6,Top-Right,Dell,8,4,2,8,6,1,0
808,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
808,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
808,25,7,Top-Left,HP,2,4,2,1,3,0,0
808,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
808,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
808,28,7,Bottom-Right,IBM,6,2,2,7,7,1,0
808,29,8,Top-Left,Dell,6,1,2,5,1,0,0
808,30,8,Top-Right,HP,5,2,2,6,6,1,0
808,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
808,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
808,33,9,Top-Left,Apple,1,2,2,5,5,0,0
808,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
808,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
808,36,9,Bottom-Right,Sony,5,3,2,1,7,1,0
808,37,10,Top-Left,HP,4,1,2,4,8,0,0
808,38,10,Top-Right,Dell,8,3,2,1,2,1,1
808,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
808,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
808,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
808,42,11,Top-Right,Sun,3,4,2,6,8,0,0
808,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
808,44,11,Bottom-Right,HP,6,4,1,3,2,1,0
808,45,12,Top-Left,IBM,8,3,2,6,4,1,1
808,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
808,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
808,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
808,49,13,Top-Left,Sun,5,1,1,5,2,0,0
808,50,13,Top-Right,Apple,6,4,2,2,4,0,0
808,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
808,52,13,Bottom-Right,IBM,4,3,1,8,1,1,1
808,53,14,Top-Left,Sony,4,4,2,7,5,1,0
808,54,14,Top-Right,HP,3,3,1,5,4,0,0
808,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
808,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
808,57,15,Top-Left,Apple,5,2,1,7,8,0,0
808,58,15,Top-Right,Sun,6,3,2,4,6,1,0
808,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
808,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
808,61,16,Top-Left,Gateway,8,2,1,4,3,1,1
808,62,16,Top-Right,IBM,3,1,2,1,5,0,0
808,63,16,Bottom-Left,Compaq,5,4,2,3,1,0,0
808,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
809,1,1,Top-Left,Sun,1,4,2,8,8,0,0
809,2,1,Top-Right,Apple,7,3,1,6,3,0,0
809,3,1,Bottom-Left,IBM,6,1,2,4,4,1,1
809,4,1,Bottom-Right,Compaq,8,3,2,2,7,0,0
809,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
809,6,2,Top-Right,Sony,8,4,1,5,8,0,0
809,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
809,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
809,9,3,Top-Left,Dell,4,4,1,6,7,0,0
809,10,3,Top-Right,Sony,7,2,2,2,6,1,0
809,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
809,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
809,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
809,14,4,Top-Right,IBM,5,4,1,2,3,0,0
809,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
809,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
809,17,5,Top-Left,Sony,6,1,1,8,3,0,0
809,18,5,Top-Right,Compaq,5,4,2,3,1,1,1
809,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
809,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
809,21,6,Top-Left,IBM,1,4,2,4,2,0,0
809,22,6,Top-Right,Dell,8,4,2,8,6,1,0
809,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
809,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
809,25,7,Top-Left,HP,2,4,2,1,3,0,0
809,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
809,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
809,28,7,Bottom-Right,IBM,6,2,2,7,7,1,0
809,29,8,Top-Left,Dell,6,1,2,5,1,0,0
809,30,8,Top-Right,HP,5,2,2,6,6,0,0
809,31,8,Bottom-Left,Gateway,2,3,2,3,5,1,0
809,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
809,33,9,Top-Left,Apple,1,2,2,5,5,0,0
809,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
809,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
809,36,9,Bottom-Right,Sony,5,3,2,1,7,1,0
809,37,10,Top-Left,HP,4,1,2,4,8,0,0
809,38,10,Top-Right,Dell,8,3,2,1,2,1,1
809,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
809,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
809,41,11,Top-Left,Compaq,4,3,2,5,3,1,0
809,42,11,Top-Right,Sun,3,4,2,6,8,0,0
809,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
809,44,11,Bottom-Right,HP,6,4,1,3,2,0,0
809,45,12,Top-Left,IBM,8,3,2,6,4,1,1
809,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
809,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
809,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
809,49,13,Top-Left,Sun,5,1,1,5,2,0,0
809,50,13,Top-Right,Apple,6,4,2,2,4,1,1
809,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
809,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
809,53,14,Top-Left,Sony,4,4,2,7,5,1,0
809,54,14,Top-Right,HP,3,3,1,5,4,0,0
809,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
809,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
809,57,15,Top-Left,Apple,5,2,1,7,8,0,0
809,58,15,Top-Right,Sun,6,3,2,4,6,1,0
809,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
809,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
809,61,16,Top-Left,Gateway,8,2,1,4,3,1,1
809,62,16,Top-Right,IBM,3,1,2,1,5,0,0
809,63,16,Bottom-Left,Compaq,5,4,2,3,1,0,0
809,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
812,1,1,Top-Left,Sun,1,4,2,8,8,0,0
812,2,1,Top-Right,Apple,7,3,1,6,3,0,0
812,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
812,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,1
812,5,2,Top-Left,Gateway,4,2,2,2,2,0,0
812,6,2,Top-Right,Sony,8,4,1,5,8,1,0
812,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
812,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
812,9,3,Top-Left,Dell,4,4,1,6,7,0,0
812,10,3,Top-Right,Sony,7,2,2,2,6,0,0
812,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
812,12,3,Bottom-Right,HP,8,1,1,2,5,1,1
812,13,4,Top-Left,Compaq,6,2,1,6,5,1,1
812,14,4,Top-Right,IBM,5,4,1,2,3,0,0
812,15,4,Bottom-Left,HP,7,3,2,7,1,0,0
812,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
812,17,5,Top-Left,Sony,6,1,1,8,3,0,0
812,18,5,Top-Right,Compaq,5,4,2,3,1,1,1
812,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
812,20,5,Bottom-Right,Gateway,8,2,1,1,1,0,0
812,21,6,Top-Left,IBM,1,4,2,4,2,0,0
812,22,6,Top-Right,Dell,8,4,2,8,6,1,0
812,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
812,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
812,25,7,Top-Left,HP,2,4,2,1,3,0,0
812,26,7,Top-Right,Compaq,7,2,1,2,5,1,1
812,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
812,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
812,29,8,Top-Left,Dell,6,1,2,5,1,0,0
812,30,8,Top-Right,HP,5,2,2,6,6,1,0
812,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
812,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
812,33,9,Top-Left,Apple,1,2,2,5,5,0,0
812,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
812,35,9,Bottom-Left,IBM,7,1,1,3,8,1,0
812,36,9,Bottom-Right,Sony,5,3,2,1,7,0,0
812,37,10,Top-Left,HP,4,1,2,4,8,1,0
812,38,10,Top-Right,Dell,8,3,2,1,2,0,0
812,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
812,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
812,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
812,42,11,Top-Right,Sun,3,4,2,6,8,0,0
812,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
812,44,11,Bottom-Right,HP,6,4,1,3,2,1,1
812,45,12,Top-Left,IBM,8,3,2,6,4,1,1
812,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
812,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
812,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
812,49,13,Top-Left,Sun,5,1,1,5,2,0,0
812,50,13,Top-Right,Apple,6,4,2,2,4,1,1
812,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
812,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
812,53,14,Top-Left,Sony,4,4,2,7,5,0,0
812,54,14,Top-Right,HP,3,3,1,5,4,1,0
812,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
812,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
812,57,15,Top-Left,Apple,5,2,1,7,8,0,0
812,58,15,Top-Right,Sun,6,3,2,4,6,0,0
812,59,15,Bottom-Left,HP,1,2,1,8,7,1,0
812,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
812,61,16,Top-Left,Gateway,8,2,1,4,3,1,1
812,62,16,Top-Right,IBM,3,1,2,1,5,0,0
812,63,16,Bottom-Left,Compaq,5,4,2,3,1,0,0
812,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
813,1,1,Top-Left,Sun,1,4,2,8,8,0,0
813,2,1,Top-Right,Apple,7,3,1,6,3,0,0
813,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
813,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,0
813,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
813,6,2,Top-Right,Sony,8,4,1,5,8,0,0
813,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
813,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
813,9,3,Top-Left,Dell,4,4,1,6,7,0,0
813,10,3,Top-Right,Sony,7,2,2,2,6,1,0
813,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
813,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
813,13,4,Top-Left,Compaq,6,2,1,6,5,1,1
813,14,4,Top-Right,IBM,5,4,1,2,3,0,0
813,15,4,Bottom-Left,HP,7,3,2,7,1,0,0
813,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
813,17,5,Top-Left,Sony,6,1,1,8,3,0,0
813,18,5,Top-Right,Compaq,5,4,2,3,1,0,0
813,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
813,20,5,Bottom-Right,Gateway,8,2,1,1,1,1,1
813,21,6,Top-Left,IBM,1,4,2,4,2,0,0
813,22,6,Top-Right,Dell,8,4,2,8,6,0,0
813,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
813,24,6,Bottom-Right,Gateway,6,3,1,1,8,1,0
813,25,7,Top-Left,HP,2,4,2,1,3,1,0
813,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
813,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
813,28,7,Bottom-Right,IBM,6,2,2,7,7,0,0
813,29,8,Top-Left,Dell,6,1,2,5,1,0,0
813,30,8,Top-Right,HP,5,2,2,6,6,0,0
813,31,8,Bottom-Left,Gateway,2,3,2,3,5,1,0
813,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
813,33,9,Top-Left,Apple,1,2,2,5,5,0,0
813,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
813,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
813,36,9,Bottom-Right,Sony,5,3,2,1,7,1,0
813,37,10,Top-Left,HP,4,1,2,4,8,0,0
813,38,10,Top-Right,Dell,8,3,2,1,2,1,1
813,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
813,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
813,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
813,42,11,Top-Right,Sun,3,4,2,6,8,0,0
813,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
813,44,11,Bottom-Right,HP,6,4,1,3,2,1,0
813,45,12,Top-Left,IBM,8,3,2,6,4,0,0
813,46,12,Top-Right,Gateway,7,4,2,5,7,1,0
813,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
813,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
813,49,13,Top-Left,Sun,5,1,1,5,2,0,0
813,50,13,Top-Right,Apple,6,4,2,2,4,1,0
813,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
813,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
813,53,14,Top-Left,Sony,4,4,2,7,5,1,0
813,54,14,Top-Right,HP,3,3,1,5,4,0,0
813,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
813,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
813,57,15,Top-Left,Apple,5,2,1,7,8,0,0
813,58,15,Top-Right,Sun,6,3,2,4,6,1,0
813,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
813,60,15,Bottom-Right,Sony,2,1,2,6,2,0,0
813,61,16,Top-Left,Gateway,8,2,1,4,3,0,0
813,62,16,Top-Right,IBM,3,1,2,1,5,0,0
813,63,16,Bottom-Left,Compaq,5,4,2,3,1,1,1
813,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
815,1,1,Top-Left,Sun,1,4,2,8,8,0,0
815,2,1,Top-Right,Apple,7,3,1,6,3,0,0
815,3,1,Bottom-Left,IBM,6,1,2,4,4,1,1
815,4,1,Bottom-Right,Compaq,8,3,2,2,7,0,0
815,5,2,Top-Left,Gateway,4,2,2,2,2,0,0
815,6,2,Top-Right,Sony,8,4,1,5,8,0,0
815,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
815,8,2,Bottom-Right,Dell,5,3,1,4,5,1,1
815,9,3,Top-Left,Dell,4,4,1,6,7,0,0
815,10,3,Top-Right,Sony,7,2,2,2,6,0,0
815,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
815,12,3,Bottom-Right,HP,8,1,1,2,5,1,1
815,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
815,14,4,Top-Right,IBM,5,4,1,2,3,0,0
815,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
815,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
815,17,5,Top-Left,Sony,6,1,1,8,3,0,0
815,18,5,Top-Right,Compaq,5,4,2,3,1,0,0
815,19,5,Bottom-Left,Dell,1,3,2,2,8,0,0
815,20,5,Bottom-Right,Gateway,8,2,1,1,1,1,1
815,21,6,Top-Left,IBM,1,4,2,4,2,0,0
815,22,6,Top-Right,Dell,8,4,2,8,6,1,1
815,23,6,Bottom-Left,Sun,4,2,1,3,4,0,0
815,24,6,Bottom-Right,Gateway,6,3,1,1,8,0,0
815,25,7,Top-Left,HP,2,4,2,1,3,0,0
815,26,7,Top-Right,Compaq,7,2,1,2,5,0,0
815,27,7,Bottom-Left,Sony,1,3,1,3,6,0,0
815,28,7,Bottom-Right,IBM,6,2,2,7,7,1,1
815,29,8,Top-Left,Dell,6,1,2,5,1,1,1
815,30,8,Top-Right,HP,5,2,2,6,6,0,0
815,31,8,Bottom-Left,Gateway,2,3,2,3,5,0,0
815,32,8,Bottom-Right,Compaq,1,4,1,1,4,0,0
815,33,9,Top-Left,Apple,1,2,2,5,5,0,0
815,34,9,Top-Right,Gateway,3,4,1,7,6,0,0
815,35,9,Bottom-Left,IBM,7,1,1,3,8,0,0
815,36,9,Bottom-Right,Sony,5,3,2,1,7,1,1
815,37,10,Top-Left,HP,4,1,2,4,8,0,0
815,38,10,Top-Right,Dell,8,3,2,1,2,1,1
815,39,10,Bottom-Left,IBM,2,2,1,5,6,0,0
815,40,10,Bottom-Right,Sun,7,4,1,8,5,0,0
815,41,11,Top-Left,Compaq,4,3,2,5,3,0,0
815,42,11,Top-Right,Sun,3,4,2,6,8,0,0
815,43,11,Bottom-Left,Gateway,5,1,2,8,4,0,0
815,44,11,Bottom-Right,HP,6,4,1,3,2,1,1
815,45,12,Top-Left,IBM,8,3,2,6,4,1,1
815,46,12,Top-Right,Gateway,7,4,2,5,7,0,0
815,47,12,Bottom-Left,Sony,3,2,1,2,1,0,0
815,48,12,Bottom-Right,Apple,4,1,1,1,6,0,0
815,49,13,Top-Left,Sun,5,1,1,5,2,1,1
815,50,13,Top-Right,Apple,6,4,2,2,4,0,0
815,51,13,Bottom-Left,Dell,3,2,2,3,3,0,0
815,52,13,Bottom-Right,IBM,4,3,1,8,1,0,0
815,53,14,Top-Left,Sony,4,4,2,7,5,1,1
815,54,14,Top-Right,HP,3,3,1,5,4,0,0
815,55,14,Bottom-Left,Compaq,2,2,2,8,8,0,0
815,56,14,Bottom-Right,Gateway,1,1,1,6,1,0,0
815,57,15,Top-Left,Apple,5,2,1,7,8,0,0
815,58,15,Top-Right,Sun,6,3,2,4,6,0,0
815,59,15,Bottom-Left,HP,1,2,1,8,7,0,0
815,60,15,Bottom-Right,Sony,2,1,2,6,2,1,1
815,61,16,Top-Left,Gateway,8,2,1,4,3,1,1
815,62,16,Top-Right,IBM,3,1,2,1,5,0,0
815,63,16,Bottom-Left,Compaq,5,4,2,3,1,0,0
815,64,16,Bottom-Right,Dell,2,1,1,7,4,0,0
816,1,1,Top-Left,Sun,1,4,2,8,8,0,0
816,2,1,Top-Right,Apple,7,3,1,6,3,0,0
816,3,1,Bottom-Left,IBM,6,1,2,4,4,0,0
816,4,1,Bottom-Right,Compaq,8,3,2,2,7,1,1
816,5,2,Top-Left,Gateway,4,2,2,2,2,1,1
816,6,2,Top-Right,Sony,8,4,1,5,8,0,0
816,7,2,Bottom-Left,Sun,1,1,2,7,3,0,0
816,8,2,Bottom-Right,Dell,5,3,1,4,5,0,0
816,9,3,Top-Left,Dell,4,4,1,6,7,0,0
816,10,3,Top-Right,Sony,7,2,2,2,6,1,1
816,11,3,Bottom-Left,Apple,3,3,2,8,2,0,0
816,12,3,Bottom-Right,HP,8,1,1,2,5,0,0
816,13,4,Top-Left,Compaq,6,2,1,6,5,0,0
816,14,4,Top-Right,IBM,5,4,1,2,3,0,0
816,15,4,Bottom-Left,HP,7,3,2,7,1,1,1
816,16,4,Bottom-Right,Apple,2,1,1,4,7,0,0
816,17,5,Top-Left,Sony,6,1,1,8,3,0,0
816,18,5,Top-Right,Compaq,5,4,2,3,1,1,1
